Profile Data:
Time                    	P                       	T    	Hu                      	Ws   	Wd          	Long.    	Lat.     	Geopot	Dewp.
[sec]                   	[hPa]                   	[°C] 	[%]                     	[m/s]	[°]         	[°]      	[°]      	[m]   	[°C]
0                       	870.1                   	1.0  	100                     	0.5  	120         	85.289630	27.681797	1311  	1.0
1                       	869.2                   	1.3  	98                      	0.5  	120         	85.289633	27.681782	1319  	1.1
2                       	868.4                   	1.7  	97                      	0.5  	120         	85.289637	27.681767	1327  	1.2
3                       	867.5                   	2.0  	95                      	0.6  	119         	85.289640	27.681752	1335  	1.4
4                       	866.7                   	2.3  	94                      	0.6  	119         	85.289644	27.681737	1343  	1.5
5                       	865.8                   	2.7  	92                      	0.6  	119         	85.289647	27.681722	1351  	1.6
6                       	864.9                   	3.0  	91                      	0.6  	118         	85.289651	27.681707	1359  	1.7
7                       	864.1                   	3.4  	89                      	0.7  	116         	85.289654	27.681692	1367  	1.8
8                       	863.2                   	3.7  	88                      	0.7  	111         	85.289658	27.681677	1375  	1.9
9                       	862.4                   	3.9  	88                      	0.7  	355         	85.289662	27.681663	1383  	2.1
10                      	861.5                   	3.9  	88                      	0.7  	309         	85.289665	27.681648	1391  	2.1
11                      	860.7                   	3.9  	88                      	0.8  	305         	85.289669	27.681633	1399  	2.0
12                      	859.8                   	3.8  	87                      	0.8  	304         	85.289672	27.681618	1407  	2.0
13                      	859.0                   	3.8  	87                      	0.8  	303         	85.289676	27.681603	1415  	1.9
14                      	858.1                   	3.8  	87                      	0.8  	303         	85.289679	27.681588	1423  	1.8
15                      	857.3                   	3.7  	87                      	0.8  	303         	85.289683	27.681573	1431  	1.8
16                      	856.5                   	3.7  	87                      	0.9  	302         	85.289686	27.681558	1439  	1.7
17                      	855.6                   	3.7  	87                      	0.9  	302         	85.289692	27.681552	1447  	1.6
18                      	854.8                   	3.6  	86                      	0.9  	302         	85.289700	27.681551	1455  	1.6
19                      	854.0                   	3.6  	86                      	0.9  	302         	85.289708	27.681550	1462  	1.5
20                      	853.3                   	3.6  	86                      	1.0  	302         	85.289716	27.681549	1469  	1.5
21                      	852.6                   	3.5  	86                      	1.0  	302         	85.289723	27.681548	1476  	1.5
22                      	851.9                   	3.5  	86                      	1.0  	302         	85.289731	27.681547	1483  	1.5
23                      	851.1                   	3.5  	87                      	1.0  	302         	85.289739	27.681546	1490  	1.5
24                      	850.4                   	3.5  	87                      	1.1  	302         	85.289747	27.681545	1497  	1.5
25                      	849.7                   	3.5  	87                      	1.1  	302         	85.289754	27.681544	1504  	1.5
26                      	849.0                   	3.5  	87                      	1.1  	302         	85.289762	27.681543	1511  	1.6
27                      	848.2                   	3.5  	87                      	1.1  	302         	85.289770	27.681542	1518  	1.6
28                      	847.5                   	3.5  	87                      	1.1  	302         	85.289778	27.681542	1524  	1.6
29                      	846.8                   	3.5  	88                      	1.2  	301         	85.289785	27.681541	1531  	1.6
30                      	846.1                   	3.4  	88                      	1.2  	301         	85.289793	27.681540	1538  	1.6
31                      	845.4                   	3.4  	88                      	1.2  	301         	85.289801	27.681539	1545  	1.6
32                      	844.6                   	3.4  	88                      	1.2  	301         	85.289808	27.681538	1552  	1.7
33                      	843.9                   	3.4  	88                      	1.1  	301         	85.289816	27.681537	1559  	1.7
34                      	843.2                   	3.4  	88                      	1.1  	301         	85.289824	27.681536	1566  	1.7
35                      	842.5                   	3.4  	89                      	1.1  	300         	85.289832	27.681535	1573  	1.7
36                      	841.8                   	3.4  	89                      	1.1  	300         	85.289839	27.681534	1580  	1.8
37                      	841.1                   	3.4  	89                      	1.1  	300         	85.289847	27.681533	1587  	1.8
38                      	840.4                   	3.4  	89                      	1.0  	299         	85.289855	27.681532	1593  	1.8
39                      	839.6                   	3.4  	90                      	1.0  	299         	85.289863	27.681531	1600  	1.8
40                      	838.9                   	3.4  	90                      	1.0  	298         	85.289870	27.681531	1607  	1.9
41                      	838.2                   	3.4  	90                      	1.0  	297         	85.289878	27.681530	1614  	1.9
42                      	837.5                   	3.4  	90                      	1.0  	296         	85.289886	27.681529	1621  	1.9
43                      	836.8                   	3.4  	90                      	0.9  	295         	85.289894	27.681528	1628  	2.0
44                      	836.1                   	3.4  	91                      	0.9  	294         	85.289901	27.681527	1635  	2.0
45                      	835.4                   	3.4  	91                      	0.9  	291         	85.289909	27.681526	1642  	2.0
46                      	834.7                   	3.4  	91                      	0.9  	288         	85.289902	27.681529	1649  	2.1
47                      	834.0                   	3.4  	91                      	0.9  	282         	85.289892	27.681532	1655  	2.1
48                      	833.3                   	3.5  	91                      	0.8  	272         	85.289882	27.681535	1662  	2.1
49                      	832.6                   	3.5  	90                      	0.8  	248         	85.289873	27.681539	1668  	2.1
50                      	831.9                   	3.6  	90                      	0.8  	203         	85.289863	27.681542	1675  	2.1
51                      	831.3                   	3.6  	90                      	0.8  	167         	85.289853	27.681545	1682  	2.1
52                      	830.6                   	3.7  	90                      	0.8  	152         	85.289843	27.681548	1688  	2.1
53                      	829.9                   	3.7  	89                      	0.8  	144         	85.289834	27.681552	1695  	2.1
54                      	829.2                   	3.8  	89                      	0.7  	140         	85.289824	27.681555	1702  	2.2
55                      	828.5                   	3.8  	89                      	0.7  	137         	85.289814	27.681558	1708  	2.2
56                      	827.9                   	3.9  	89                      	0.7  	135         	85.289805	27.681562	1715  	2.2
57                      	827.2                   	3.9  	89                      	0.7  	134         	85.289795	27.681565	1722  	2.2
58                      	826.5                   	4.0  	88                      	0.7  	133         	85.289785	27.681568	1728  	2.2
59                      	825.8                   	4.0  	88                      	0.6  	132         	85.289775	27.681571	1735  	2.2
60                      	825.2                   	4.1  	88                      	0.6  	131         	85.289766	27.681575	1742  	2.2
61                      	824.5                   	4.1  	87                      	0.6  	131         	85.289756	27.681578	1748  	2.1
62                      	823.8                   	4.1  	86                      	0.6  	130         	85.289746	27.681581	1755  	1.9
63                      	823.1                   	4.1  	85                      	0.6  	130         	85.289737	27.681585	1762  	1.8
64                      	822.5                   	4.0  	85                      	0.6  	129         	85.289727	27.681588	1768  	1.7
65                      	821.8                   	4.0  	84                      	0.6  	129         	85.289717	27.681591	1775  	1.6
66                      	821.1                   	4.0  	83                      	0.6  	128         	85.289708	27.681594	1782  	1.4
67                      	820.5                   	4.0  	82                      	0.6  	128         	85.289698	27.681598	1788  	1.3
68                      	819.8                   	4.0  	82                      	0.7  	127         	85.289688	27.681601	1795  	1.2
69                      	819.1                   	4.0  	81                      	0.7  	127         	85.289678	27.681604	1802  	1.1
70                      	818.4                   	4.0  	80                      	0.7  	127         	85.289669	27.681608	1808  	0.9
71                      	817.8                   	4.0  	79                      	0.7  	126         	85.289659	27.681611	1815  	0.8
72                      	817.1                   	4.0  	79                      	0.7  	126         	85.289649	27.681614	1821  	0.7
73                      	816.4                   	4.0  	78                      	0.7  	125         	85.289640	27.681617	1828  	0.5
74                      	815.8                   	4.0  	77                      	0.7  	125         	85.289630	27.681621	1835  	0.4
75                      	815.1                   	4.1  	76                      	0.7  	125         	85.289620	27.681624	1841  	0.3
76                      	814.5                   	4.1  	75                      	0.7  	124         	85.289610	27.681627	1848  	0.2
77                      	813.8                   	4.1  	75                      	0.7  	124         	85.289614	27.681632	1855  	0.1
78                      	813.1                   	4.2  	74                      	0.7  	123         	85.289622	27.681638	1861  	-0.1
79                      	812.5                   	4.2  	73                      	0.7  	123         	85.289631	27.681643	1868  	-0.2
80                      	811.8                   	4.2  	72                      	0.7  	123         	85.289640	27.681649	1874  	-0.3
81                      	811.2                   	4.3  	71                      	0.7  	122         	85.289648	27.681654	1881  	-0.4
82                      	810.5                   	4.3  	71                      	0.7  	122         	85.289657	27.681660	1887  	-0.6
83                      	809.9                   	4.3  	70                      	0.7  	122         	85.289666	27.681666	1894  	-0.7
84                      	809.2                   	4.4  	69                      	0.7  	121         	85.289674	27.681671	1900  	-0.8
85                      	808.6                   	4.4  	68                      	0.7  	121         	85.289683	27.681677	1907  	-0.9
86                      	807.9                   	4.4  	67                      	0.7  	121         	85.289691	27.681682	1913  	-1.1
87                      	807.3                   	4.5  	67                      	0.7  	120         	85.289700	27.681688	1920  	-1.2
88                      	806.7                   	4.5  	66                      	0.7  	120         	85.289709	27.681693	1926  	-1.3
89                      	806.0                   	4.5  	65                      	0.8  	120         	85.289717	27.681699	1933  	-1.4
90                      	805.4                   	4.6  	65                      	0.8  	119         	85.289726	27.681704	1939  	-1.5
91                      	804.7                   	4.6  	64                      	0.8  	125         	85.289734	27.681710	1946  	-1.5
92                      	804.1                   	4.7  	64                      	0.9  	133         	85.289743	27.681716	1952  	-1.6
93                      	803.4                   	4.7  	63                      	0.9  	143         	85.289752	27.681721	1959  	-1.7
94                      	802.8                   	4.7  	62                      	1.0  	156         	85.289760	27.681727	1965  	-1.8
95                      	802.2                   	4.8  	62                      	1.0  	171         	85.289769	27.681732	1972  	-1.9
96                      	801.5                   	4.8  	61                      	1.1  	186         	85.289777	27.681738	1978  	-2.0
97                      	800.9                   	4.8  	61                      	1.1  	200         	85.289786	27.681743	1985  	-2.1
98                      	800.2                   	4.9  	60                      	1.2  	212         	85.289795	27.681749	1991  	-2.2
99                      	799.6                   	4.9  	59                      	1.2  	220         	85.289803	27.681754	1998  	-2.3
100                     	799.0                   	4.9  	59                      	1.3  	227         	85.289812	27.681760	2004  	-2.4
101                     	798.3                   	4.9  	59                      	1.3  	232         	85.289821	27.681766	2011  	-2.4
102                     	797.7                   	4.9  	58                      	1.4  	236         	85.289829	27.681771	2017  	-2.5
103                     	797.0                   	4.9  	58                      	1.4  	239         	85.289838	27.681777	2024  	-2.6
104                     	796.4                   	4.8  	58                      	1.5  	242         	85.289846	27.681782	2030  	-2.7
105                     	795.8                   	4.8  	58                      	1.5  	244         	85.289855	27.681788	2037  	-2.7
106                     	795.2                   	4.8  	58                      	1.6  	246         	85.289864	27.681793	2044  	-2.8
107                     	794.5                   	4.7  	58                      	1.7  	247         	85.289887	27.681793	2050  	-2.9
108                     	793.9                   	4.7  	57                      	1.7  	248         	85.289924	27.681789	2056  	-3.0
109                     	793.3                   	4.7  	57                      	1.8  	249         	85.289961	27.681784	2063  	-3.0
110                     	792.6                   	4.6  	57                      	1.8  	250         	85.289998	27.681779	2069  	-3.1
111                     	792.0                   	4.6  	57                      	1.9  	253         	85.290034	27.681774	2075  	-3.2
112                     	791.4                   	4.5  	57                      	2.0  	255         	85.290071	27.681770	2082  	-3.3
113                     	790.8                   	4.5  	57                      	2.1  	257         	85.290108	27.681765	2088  	-3.3
114                     	790.2                   	4.5  	56                      	2.2  	259         	85.290144	27.681760	2095  	-3.4
115                     	789.6                   	4.5  	56                      	2.3  	261         	85.290181	27.681755	2101  	-3.5
116                     	788.9                   	4.4  	56                      	2.4  	263         	85.290218	27.681751	2107  	-3.6
117                     	788.3                   	4.4  	56                      	2.5  	265         	85.290254	27.681746	2114  	-3.6
118                     	787.7                   	4.4  	55                      	2.6  	266         	85.290291	27.681741	2120  	-3.7
119                     	787.1                   	4.4  	55                      	2.7  	267         	85.290328	27.681737	2126  	-3.8
120                     	786.5                   	4.3  	55                      	2.8  	269         	85.290365	27.681732	2133  	-3.9
121                     	785.9                   	4.3  	55                      	2.9  	270         	85.290401	27.681727	2139  	-3.9
122                     	785.2                   	4.3  	55                      	3.0  	271         	85.290438	27.681722	2146  	-4.0
123                     	784.6                   	4.3  	54                      	3.1  	272         	85.290475	27.681718	2152  	-4.1
124                     	784.0                   	4.3  	54                      	3.2  	273         	85.290511	27.681713	2158  	-4.2
125                     	783.4                   	4.2  	54                      	3.3  	274         	85.290548	27.681708	2165  	-4.3
126                     	782.8                   	4.2  	54                      	3.4  	274         	85.290585	27.681703	2171  	-4.3
127                     	782.2                   	4.2  	53                      	3.4  	275         	85.290621	27.681699	2177  	-4.4
128                     	781.6                   	4.2  	53                      	3.5  	276         	85.290658	27.681694	2184  	-4.5
129                     	780.9                   	4.2  	53                      	3.6  	277         	85.290695	27.681689	2190  	-4.6
130                     	780.3                   	4.2  	52                      	3.7  	277         	85.290731	27.681684	2197  	-4.7
131                     	779.7                   	4.2  	52                      	3.8  	278         	85.290768	27.681680	2203  	-4.8
132                     	779.1                   	4.2  	52                      	3.8  	278         	85.290805	27.681675	2209  	-4.9
133                     	778.5                   	4.1  	51                      	3.9  	279         	85.290842	27.681670	2216  	-4.9
134                     	777.9                   	4.1  	51                      	3.9  	279         	85.290878	27.681666	2222  	-5.0
135                     	777.3                   	4.1  	51                      	3.9  	280         	85.290915	27.681661	2228  	-5.1
136                     	776.7                   	4.1  	51                      	4.0  	280         	85.290952	27.681656	2235  	-5.2
137                     	776.1                   	4.1  	50                      	4.0  	280         	85.290991	27.681650	2241  	-5.3
138                     	775.5                   	4.1  	50                      	4.1  	281         	85.291041	27.681638	2248  	-5.4
139                     	774.9                   	4.1  	50                      	4.1  	281         	85.291091	27.681625	2254  	-5.5
140                     	774.2                   	4.1  	49                      	4.2  	282         	85.291141	27.681613	2260  	-5.5
141                     	773.6                   	4.1  	49                      	4.2  	282         	85.291191	27.681601	2267  	-5.6
142                     	773.0                   	4.0  	49                      	4.2  	282         	85.291242	27.681589	2273  	-5.7
143                     	772.4                   	4.0  	49                      	4.3  	283         	85.291292	27.681576	2279  	-5.7
144                     	771.8                   	4.0  	49                      	4.3  	283         	85.291342	27.681564	2286  	-5.8
145                     	771.2                   	4.0  	48                      	4.4  	284         	85.291392	27.681552	2292  	-5.9
146                     	770.6                   	3.9  	48                      	4.4  	284         	85.291442	27.681540	2298  	-6.0
147                     	770.0                   	3.9  	48                      	4.5  	284         	85.291492	27.681528	2305  	-6.0
148                     	769.4                   	3.9  	48                      	4.5  	285         	85.291543	27.681515	2311  	-6.1
149                     	768.8                   	3.8  	48                      	4.5  	285         	85.291593	27.681503	2317  	-6.2
150                     	768.2                   	3.8  	48                      	4.6  	285         	85.291643	27.681491	2324  	-6.3
151                     	767.6                   	3.8  	47                      	4.6  	285         	85.291693	27.681479	2330  	-6.4
152                     	767.0                   	3.7  	47                      	4.7  	285         	85.291743	27.681466	2337  	-6.4
153                     	766.4                   	3.7  	47                      	4.7  	285         	85.291793	27.681454	2343  	-6.5
154                     	765.8                   	3.7  	47                      	4.8  	285         	85.291843	27.681442	2349  	-6.6
155                     	765.2                   	3.6  	47                      	4.8  	285         	85.291894	27.681430	2356  	-6.6
156                     	764.6                   	3.6  	47                      	4.9  	285         	85.291944	27.681417	2362  	-6.7
157                     	764.0                   	3.6  	47                      	4.9  	285         	85.291994	27.681405	2368  	-6.7
158                     	763.4                   	3.6  	46                      	5.0  	285         	85.292044	27.681393	2375  	-6.8
159                     	762.8                   	3.6  	46                      	5.0  	285         	85.292094	27.681381	2381  	-6.8
160                     	762.2                   	3.6  	46                      	5.1  	285         	85.292144	27.681368	2387  	-6.9
161                     	761.6                   	3.5  	46                      	5.1  	285         	85.292194	27.681356	2394  	-7.0
162                     	761.0                   	3.5  	46                      	5.2  	285         	85.292245	27.681344	2400  	-7.0
163                     	760.4                   	3.5  	46                      	5.2  	285         	85.292295	27.681332	2406  	-7.1
164                     	759.8                   	3.5  	46                      	5.3  	285         	85.292345	27.681319	2413  	-7.1
165                     	759.2                   	3.5  	45                      	5.3  	285         	85.292395	27.681307	2419  	-7.2
166                     	758.6                   	3.4  	45                      	5.4  	285         	85.292445	27.681295	2426  	-7.2
167                     	758.1                   	3.4  	45                      	5.4  	285         	85.292498	27.681280	2432  	-7.3
168                     	757.5                   	3.4  	45                      	5.5  	285         	85.292562	27.681254	2438  	-7.4
169                     	756.9                   	3.4  	45                      	5.5  	285         	85.292625	27.681228	2445  	-7.5
170                     	756.3                   	3.4  	44                      	5.6  	285         	85.292689	27.681202	2451  	-7.5
171                     	755.7                   	3.4  	44                      	5.7  	286         	85.292753	27.681176	2457  	-7.6
172                     	755.1                   	3.4  	44                      	5.7  	287         	85.292817	27.681151	2464  	-7.7
173                     	754.5                   	3.4  	44                      	5.8  	287         	85.292881	27.681125	2470  	-7.8
174                     	753.9                   	3.4  	43                      	5.9  	288         	85.292945	27.681099	2476  	-7.9
175                     	753.3                   	3.4  	43                      	6.0  	289         	85.293008	27.681073	2483  	-7.9
176                     	752.7                   	3.3  	43                      	6.0  	289         	85.293072	27.681047	2489  	-8.0
177                     	752.2                   	3.3  	43                      	6.1  	290         	85.293136	27.681021	2495  	-8.1
178                     	751.6                   	3.3  	42                      	6.2  	290         	85.293200	27.680995	2501  	-8.2
179                     	751.0                   	3.3  	42                      	6.3  	291         	85.293264	27.680969	2508  	-8.3
180                     	750.4                   	3.3  	42                      	6.3  	292         	85.293328	27.680943	2514  	-8.3
181                     	749.8                   	3.3  	42                      	6.4  	292         	85.293392	27.680917	2520  	-8.4
182                     	749.2                   	3.3  	42                      	6.5  	293         	85.293455	27.680891	2527  	-8.5
183                     	748.6                   	3.2  	41                      	6.6  	293         	85.293519	27.680865	2533  	-8.6
184                     	748.1                   	3.2  	41                      	6.7  	294         	85.293583	27.680839	2539  	-8.7
185                     	747.5                   	3.2  	41                      	6.7  	294         	85.293647	27.680813	2546  	-8.8
186                     	746.9                   	3.2  	41                      	6.8  	295         	85.293711	27.680787	2552  	-8.9
187                     	746.3                   	3.1  	40                      	6.9  	295         	85.293775	27.680761	2558  	-8.9
188                     	745.7                   	3.1  	40                      	7.0  	296         	85.293839	27.680735	2565  	-9.0
189                     	745.1                   	3.1  	40                      	7.1  	296         	85.293902	27.680709	2571  	-9.1
190                     	744.6                   	3.1  	40                      	7.2  	296         	85.293966	27.680683	2577  	-9.2
191                     	744.0                   	3.0  	40                      	7.1  	296         	85.294030	27.680657	2584  	-9.3
192                     	743.4                   	3.0  	39                      	7.1  	296         	85.294094	27.680631	2590  	-9.4
193                     	742.8                   	3.0  	39                      	7.1  	295         	85.294158	27.680605	2596  	-9.5
194                     	742.2                   	3.0  	39                      	7.0  	295         	85.294222	27.680579	2603  	-9.7
195                     	741.7                   	3.0  	38                      	7.0  	295         	85.294286	27.680553	2609  	-9.8
196                     	741.1                   	3.0  	38                      	7.0  	294         	85.294349	27.680527	2615  	-9.9
197                     	740.5                   	3.1  	37                      	6.9  	294         	85.294413	27.680501	2622  	-10.0
198                     	739.9                   	3.1  	37                      	6.9  	294         	85.294477	27.680475	2628  	-10.2
199                     	739.3                   	3.2  	36                      	6.9  	293         	85.294545	27.680453	2634  	-10.3
200                     	738.8                   	3.2  	36                      	6.8  	293         	85.294617	27.680434	2641  	-10.4
201                     	738.2                   	3.2  	35                      	6.8  	293         	85.294688	27.680415	2647  	-10.5
202                     	737.6                   	3.3  	35                      	6.8  	292         	85.294759	27.680396	2654  	-10.7
203                     	737.0                   	3.3  	34                      	6.8  	292         	85.294830	27.680377	2660  	-10.8
204                     	736.4                   	3.3  	34                      	6.7  	292         	85.294901	27.680357	2666  	-11.0
205                     	735.9                   	3.4  	34                      	6.7  	291         	85.294973	27.680338	2673  	-11.1
206                     	735.3                   	3.4  	33                      	6.7  	291         	85.295044	27.680319	2679  	-11.2
207                     	734.7                   	3.5  	32                      	6.6  	290         	85.295115	27.680300	2685  	-11.4
208                     	734.1                   	3.6  	32                      	6.6  	290         	85.295186	27.680281	2692  	-11.6
209                     	733.5                   	3.7  	31                      	6.6  	290         	85.295258	27.680262	2698  	-11.8
210                     	733.0                   	3.8  	30                      	6.6  	289         	85.295329	27.680242	2705  	-12.0
211                     	732.4                   	3.9  	30                      	6.6  	289         	85.295400	27.680223	2711  	-12.1
212                     	731.8                   	4.0  	29                      	6.7  	289         	85.295471	27.680204	2717  	-12.3
213                     	731.2                   	4.1  	28                      	6.8  	289         	85.295543	27.680185	2724  	-12.5
214                     	730.7                   	4.2  	28                      	6.8  	289         	85.295614	27.680166	2730  	-12.7
215                     	730.1                   	4.3  	27                      	6.9  	289         	85.295685	27.680147	2736  	-12.9
216                     	729.5                   	4.4  	26                      	7.0  	289         	85.295756	27.680127	2743  	-13.2
217                     	728.9                   	4.5  	26                      	7.0  	288         	85.295827	27.680108	2749  	-13.4
218                     	728.4                   	4.6  	25                      	7.1  	288         	85.295899	27.680089	2756  	-13.6
219                     	727.8                   	4.7  	24                      	7.2  	288         	85.295970	27.680070	2762  	-13.8
220                     	727.2                   	4.8  	24                      	7.2  	288         	85.296041	27.680051	2768  	-14.0
221                     	726.7                   	4.8  	24                      	7.3  	288         	85.296112	27.680032	2775  	-14.1
222                     	726.1                   	4.8  	23                      	7.3  	288         	85.296184	27.680012	2781  	-14.3
223                     	725.5                   	4.8  	23                      	7.4  	288         	85.296255	27.679993	2788  	-14.4
224                     	725.0                   	4.8  	23                      	7.5  	288         	85.296326	27.679974	2794  	-14.6
225                     	724.4                   	4.7  	23                      	7.5  	288         	85.296397	27.679955	2800  	-14.7
226                     	723.8                   	4.7  	22                      	7.6  	287         	85.296469	27.679936	2807  	-14.8
227                     	723.3                   	4.7  	22                      	7.7  	287         	85.296540	27.679917	2813  	-15.0
228                     	722.7                   	4.7  	22                      	7.7  	287         	85.296611	27.679898	2819  	-15.1
229                     	722.1                   	4.7  	22                      	7.8  	287         	85.296682	27.679878	2826  	-15.3
230                     	721.5                   	4.6  	21                      	7.9  	287         	85.296767	27.679845	2833  	-15.4
231                     	720.9                   	4.6  	21                      	8.0  	287         	85.296858	27.679806	2839  	-15.6
232                     	720.3                   	4.6  	21                      	8.1  	288         	85.296948	27.679767	2846  	-15.8
233                     	719.7                   	4.6  	21                      	8.1  	288         	85.297039	27.679728	2853  	-15.9
234                     	719.1                   	4.5  	21                      	8.2  	289         	85.297129	27.679689	2860  	-16.0
235                     	718.5                   	4.5  	21                      	8.3  	289         	85.297220	27.679650	2866  	-16.0
236                     	717.9                   	4.4  	21                      	8.4  	290         	85.297310	27.679611	2873  	-16.1
237                     	717.3                   	4.4  	21                      	8.5  	290         	85.297401	27.679572	2880  	-16.2
238                     	716.7                   	4.3  	21                      	8.6  	290         	85.297492	27.679533	2887  	-16.2
239                     	716.1                   	4.2  	21                      	8.7  	291         	85.297582	27.679494	2894  	-16.3
240                     	715.5                   	4.2  	21                      	8.8  	291         	85.297673	27.679455	2900  	-16.4
241                     	714.9                   	4.1  	21                      	8.9  	291         	85.297763	27.679416	2907  	-16.4
242                     	714.3                   	4.1  	20                      	9.0  	292         	85.297854	27.679377	2914  	-16.5
243                     	713.7                   	4.0  	20                      	9.1  	292         	85.297944	27.679338	2921  	-16.6
244                     	713.2                   	3.9  	20                      	9.2  	293         	85.298035	27.679299	2927  	-16.6
245                     	712.6                   	3.9  	20                      	9.3  	293         	85.298125	27.679260	2934  	-16.7
246                     	712.0                   	3.8  	20                      	9.4  	293         	85.298216	27.679221	2941  	-16.8
247                     	711.4                   	3.8  	20                      	9.5  	294         	85.298306	27.679182	2948  	-16.8
248                     	710.8                   	3.7  	20                      	9.6  	294         	85.298397	27.679143	2955  	-16.9
249                     	710.2                   	3.7  	20                      	9.7  	294         	85.298487	27.679104	2961  	-16.9
250                     	709.6                   	3.6  	20                      	9.8  	294         	85.298578	27.679065	2968  	-16.9
251                     	709.0                   	3.5  	20                      	9.8  	295         	85.298669	27.679026	2975  	-16.9
252                     	708.4                   	3.5  	20                      	9.9  	295         	85.298759	27.678987	2982  	-17.0
253                     	707.8                   	3.4  	20                      	9.9  	295         	85.298850	27.678948	2988  	-17.0
254                     	707.2                   	3.4  	21                      	10.0 	295         	85.298940	27.678909	2995  	-17.0
255                     	706.6                   	3.3  	21                      	10.1 	295         	85.299031	27.678870	3002  	-17.1
256                     	706.0                   	3.3  	21                      	10.1 	296         	85.299121	27.678831	3009  	-17.1
257                     	705.4                   	3.2  	21                      	10.2 	296         	85.299212	27.678793	3016  	-17.1
258                     	704.9                   	3.2  	21                      	10.2 	296         	85.299302	27.678754	3022  	-17.2
259                     	704.2                   	3.1  	21                      	10.3 	296         	85.299400	27.678710	3029  	-17.2
260                     	703.6                   	3.1  	21                      	10.4 	296         	85.299514	27.678657	3037  	-17.2
261                     	703.0                   	3.0  	21                      	10.4 	297         	85.299629	27.678603	3044  	-17.3
262                     	702.3                   	3.0  	21                      	10.5 	297         	85.299743	27.678549	3051  	-17.3
263                     	701.7                   	2.9  	21                      	10.5 	297         	85.299857	27.678496	3059  	-17.3
264                     	701.1                   	2.9  	21                      	10.6 	297         	85.299972	27.678442	3066  	-17.4
265                     	700.4                   	2.8  	21                      	10.7 	297         	85.300086	27.678388	3073  	-17.4
266                     	699.8                   	2.8  	21                      	10.7 	297         	85.300201	27.678335	3080  	-17.4
267                     	699.2                   	2.7  	21                      	10.8 	298         	85.300315	27.678281	3088  	-17.5
268                     	698.6                   	2.7  	21                      	10.8 	298         	85.300429	27.678227	3095  	-17.5
269                     	697.9                   	2.6  	21                      	10.9 	298         	85.300544	27.678174	3102  	-17.5
270                     	697.3                   	2.5  	21                      	11.0 	298         	85.300658	27.678120	3110  	-17.6
271                     	696.7                   	2.5  	21                      	11.1 	298         	85.300773	27.678066	3117  	-17.6
272                     	696.0                   	2.4  	21                      	11.2 	298         	85.300887	27.678013	3124  	-17.6
273                     	695.4                   	2.4  	21                      	11.3 	298         	85.301001	27.677959	3132  	-17.7
274                     	694.8                   	2.3  	21                      	11.5 	298         	85.301116	27.677906	3139  	-17.7
275                     	694.1                   	2.3  	21                      	11.6 	298         	85.301230	27.677852	3146  	-17.8
276                     	693.5                   	2.2  	21                      	11.7 	298         	85.301345	27.677798	3153  	-17.8
277                     	692.9                   	2.2  	21                      	11.9 	298         	85.301459	27.677745	3161  	-17.9
278                     	692.3                   	2.1  	21                      	12.0 	298         	85.301573	27.677691	3168  	-17.9
279                     	691.6                   	2.0  	21                      	12.1 	298         	85.301688	27.677637	3175  	-17.9
280                     	691.0                   	2.0  	21                      	12.2 	298         	85.301802	27.677584	3183  	-18.0
281                     	690.4                   	1.9  	21                      	12.4 	298         	85.301917	27.677530	3190  	-18.0
282                     	689.8                   	1.9  	21                      	12.5 	298         	85.302031	27.677476	3197  	-18.1
283                     	689.1                   	1.8  	21                      	12.6 	298         	85.302145	27.677423	3204  	-18.1
284                     	688.5                   	1.8  	21                      	12.7 	298         	85.302260	27.677369	3212  	-18.2
285                     	687.9                   	1.7  	21                      	12.9 	298         	85.302374	27.677315	3219  	-18.2
286                     	687.3                   	1.6  	21                      	13.0 	298         	85.302488	27.677262	3226  	-18.3
287                     	686.6                   	1.6  	21                      	13.1 	298         	85.302603	27.677208	3234  	-18.3
288                     	686.0                   	1.5  	21                      	13.3 	298         	85.302717	27.677154	3241  	-18.3
289                     	685.4                   	1.5  	21                      	13.4 	298         	85.302832	27.677101	3248  	-18.3
290                     	684.8                   	1.5  	21                      	13.5 	298         	85.302946	27.677047	3256  	-18.3
291                     	684.2                   	1.5  	21                      	13.5 	298         	85.303062	27.676983	3263  	-18.3
292                     	683.6                   	1.4  	21                      	13.6 	298         	85.303179	27.676916	3270  	-18.3
293                     	683.0                   	1.4  	21                      	13.6 	299         	85.303296	27.676850	3277  	-18.2
294                     	682.4                   	1.4  	21                      	13.6 	299         	85.303412	27.676783	3284  	-18.2
295                     	681.8                   	1.4  	21                      	13.7 	299         	85.303529	27.676716	3291  	-18.2
296                     	681.2                   	1.3  	22                      	13.7 	299         	85.303646	27.676650	3298  	-18.2
297                     	680.6                   	1.3  	22                      	13.7 	299         	85.303762	27.676583	3305  	-18.2
298                     	680.0                   	1.3  	22                      	13.8 	300         	85.303879	27.676517	3312  	-18.1
299                     	679.4                   	1.3  	22                      	13.8 	300         	85.303996	27.676450	3319  	-18.1
300                     	678.8                   	1.2  	22                      	13.8 	300         	85.304113	27.676384	3327  	-18.1
301                     	678.2                   	1.2  	22                      	13.9 	300         	85.304229	27.676317	3334  	-18.1
302                     	677.6                   	1.2  	22                      	13.9 	301         	85.304346	27.676250	3341  	-18.1
