Profile Data:
Time                    	P                      	T    	Hu                 	Ws   	Wd          	Long.    	Lat.     	Geopot	Dewp.
160                     	769.1                  	3.8  	71                 	3.4  	148         	85.285822	27.683726	2357  	-1.0
161                     	768.5                  	3.8  	71                 	3.4  	148         	85.285804	27.683753	2364  	-1.1
162                     	767.8                  	3.7  	71                 	3.4  	149         	85.285787	27.683780	2371  	-1.1
163                     	767.2                  	3.6  	71                 	3.5  	149         	85.285769	27.683806	2378  	-1.1
164                     	766.5                  	3.6  	71                 	3.5  	149         	85.285751	27.683833	2385  	-1.2
165                     	765.8                  	3.5  	71                 	3.5  	149         	85.285734	27.683859	2392  	-1.2
166                     	765.2                  	3.5  	71                 	3.6  	149         	85.285716	27.683886	2399  	-1.2
167                     	764.5                  	3.4  	71                 	3.6  	149         	85.285692	27.683896	2406  	-1.3
168                     	763.9                  	3.4  	71                 	3.6  	149         	85.285667	27.683904	2413  	-1.3
169                     	763.2                  	3.3  	72                 	3.7  	149         	85.285641	27.683913	2420  	-1.3
170                     	762.5                  	3.2  	72                 	3.7  	149         	85.285616	27.683921	2427  	-1.3
171                     	761.9                  	3.2  	72                 	3.6  	148         	85.285591	27.683929	2434  	-1.3
172                     	761.2                  	3.1  	72                 	3.6  	147         	85.285566	27.683937	2441  	-1.3
173                     	760.5                  	3.1  	73                 	3.5  	145         	85.285541	27.683946	2449  	-1.3
174                     	759.9                  	3.0  	73                 	3.5  	143         	85.285516	27.683954	2456  	-1.4
175                     	759.2                  	3.0  	73                 	3.4  	142         	85.285491	27.683962	2463  	-1.4
176                     	758.5                  	2.9  	73                 	3.3  	140         	85.285466	27.683970	2470  	-1.4
177                     	757.9                  	2.9  	73                 	3.3  	138         	85.285441	27.683978	2477  	-1.4
178                     	757.2                  	2.8  	74                 	3.2  	136         	85.285416	27.683987	2484  	-1.4
179                     	756.5                  	2.8  	74                 	3.1  	134         	85.285391	27.683995	2491  	-1.4
180                     	755.9                  	2.7  	74                 	3.1  	132         	85.285366	27.684003	2498  	-1.4
181                     	755.2                  	2.7  	74                 	3.0  	129         	85.285341	27.684011	2505  	-1.5
182                     	754.6                  	2.6  	74                 	3.0  	127         	85.285316	27.684020	2512  	-1.5
183                     	753.9                  	2.6  	74                 	2.9  	124         	85.285291	27.684028	2520  	-1.5
184                     	753.2                  	2.5  	75                 	2.8  	122         	85.285265	27.684036	2527  	-1.5
185                     	752.6                  	2.5  	75                 	2.8  	119         	85.285240	27.684044	2534  	-1.5
186                     	751.9                  	2.4  	75                 	2.7  	116         	85.285215	27.684052	2541  	-1.6
187                     	751.3                  	2.3  	75                 	2.6  	113         	85.285190	27.684061	2548  	-1.6
188                     	750.6                  	2.3  	75                 	2.6  	110         	85.285165	27.684069	2555  	-1.6
189                     	749.9                  	2.2  	76                 	2.5  	107         	85.285140	27.684077	2562  	-1.6
190                     	749.3                  	2.2  	76                 	2.5  	104         	85.285115	27.684085	2569  	-1.6
191                     	748.6                  	2.1  	76                 	2.5  	104         	85.285090	27.684093	2576  	-1.6
192                     	748.0                  	2.1  	76                 	2.5  	104         	85.285065	27.684102	2583  	-1.7
193                     	747.3                  	2.0  	76                 	2.6  	104         	85.285040	27.684110	2590  	-1.7
194                     	746.7                  	2.0  	76                 	2.6  	104         	85.285015	27.684118	2598  	-1.7
195                     	746.0                  	1.9  	77                 	2.7  	104         	85.284990	27.684126	2605  	-1.7
196                     	745.4                  	1.9  	77                 	2.7  	104         	85.284961	27.684138	2611  	-1.8
197                     	744.8                  	1.8  	77                 	2.7  	104         	85.284931	27.684151	2618  	-1.8
198                     	744.1                  	1.8  	77                 	2.8  	104         	85.284901	27.684163	2625  	-1.8
199                     	743.5                  	1.7  	77                 	2.8  	104         	85.284871	27.684176	2632  	-1.9
200                     	742.9                  	1.7  	77                 	2.9  	104         	85.284841	27.684189	2638  	-1.9
201                     	742.3                  	1.6  	77                 	2.9  	104         	85.284810	27.684201	2645  	-1.9
202                     	741.7                  	1.6  	77                 	2.9  	104         	85.284780	27.684214	2652  	-2.0
203                     	741.0                  	1.5  	77                 	3.0  	104         	85.284750	27.684227	2658  	-2.0
204                     	740.4                  	1.5  	77                 	3.0  	104         	85.284720	27.684239	2665  	-2.0
205                     	739.8                  	1.4  	77                 	3.1  	104         	85.284690	27.684252	2672  	-2.1
206                     	739.2                  	1.4  	78                 	3.1  	104         	85.284660	27.684265	2679  	-2.1
207                     	738.6                  	1.3  	78                 	3.1  	104         	85.284630	27.684277	2685  	-2.1
208                     	738.0                  	1.3  	78                 	3.2  	104         	85.284600	27.684290	2692  	-2.2
209                     	737.3                  	1.2  	78                 	3.2  	104         	85.284570	27.684303	2699  	-2.2
210                     	736.7                  	1.2  	78                 	3.3  	104         	85.284539	27.684315	2705  	-2.2
211                     	736.1                  	1.2  	78                 	3.3  	105         	85.284509	27.684328	2712  	-2.3
212                     	735.5                  	1.1  	78                 	3.2  	106         	85.284479	27.684341	2719  	-2.3
213                     	734.9                  	1.1  	78                 	3.2  	107         	85.284449	27.684353	2726  	-2.4
214                     	734.3                  	1.1  	78                 	3.3  	108         	85.284419	27.684366	2732  	-2.4
215                     	733.7                  	1.0  	78                 	3.3  	109         	85.284389	27.684379	2739  	-2.4
216                     	733.1                  	1.0  	78                 	3.3  	110         	85.284359	27.684391	2746  	-2.5
217                     	732.4                  	0.9  	78                 	3.3  	111         	85.284329	27.684404	2752  	-2.5
218                     	731.8                  	0.9  	78                 	3.3  	113         	85.284299	27.684417	2759  	-2.5
219                     	731.2                  	0.9  	78                 	3.3  	114         	85.284268	27.684429	2766  	-2.6
220                     	730.6                  	0.8  	78                 	3.3  	115         	85.284238	27.684442	2773  	-2.6
221                     	730.0                  	0.8  	78                 	3.3  	116         	85.284208	27.684455	2779  	-2.6
222                     	729.4                  	0.8  	78                 	3.3  	117         	85.284178	27.684467	2786  	-2.7
223                     	728.8                  	0.7  	78                 	3.3  	118         	85.284148	27.684480	2793  	-2.7
224                     	728.2                  	0.7  	78                 	3.3  	119         	85.284118	27.684493	2799  	-2.8
225                     	727.5                  	0.6  	77                 	3.4  	120         	85.284088	27.684505	2806  	-2.8
226                     	726.9                  	0.6  	77                 	3.4  	122         	85.284058	27.684518	2813  	-2.9
227                     	726.3                  	0.6  	77                 	3.3  	123         	85.284028	27.684546	2820  	-2.9
228                     	725.7                  	0.5  	77                 	3.4  	124         	85.283999	27.684577	2827  	-3.0
229                     	725.1                  	0.5  	77                 	3.4  	125         	85.283970	27.684608	2834  	-3.0
230                     	724.4                  	0.5  	77                 	3.4  	126         	85.283941	27.684639	2841  	-3.1
231                     	723.8                  	0.4  	77                 	3.4  	127         	85.283912	27.684669	2848  	-3.1
232                     	723.2                  	0.4  	77                 	3.5  	128         	85.283883	27.684700	2855  	-3.2
233                     	722.6                  	0.4  	77                 	3.5  	129         	85.283854	27.684731	2862  	-3.2
234                     	721.9                  	0.3  	77                 	3.6  	130         	85.283825	27.684762	2869  	-3.3
235                     	721.3                  	0.3  	77                 	3.6  	131         	85.283796	27.684793	2876  	-3.3
236                     	720.7                  	0.2  	77                 	3.6  	131         	85.283767	27.684824	2883  	-3.4
237                     	720.0                  	0.1  	77                 	3.7  	132         	85.283738	27.684855	2890  	-3.4
238                     	719.4                  	0.1  	77                 	3.7  	133         	85.283709	27.684886	2897  	-3.5
239                     	718.8                  	0.0  	77                 	3.8  	134         	85.283680	27.684917	2904  	-3.5
240                     	718.2                  	0.0  	77                 	3.8  	135         	85.283650	27.684948	2911  	-3.6
241                     	717.5                  	-0.1 	77                 	3.9  	135         	85.283621	27.684979	2918  	-3.6
242                     	716.9                  	-0.1 	77                 	3.9  	136         	85.283592	27.685010	2925  	-3.7
243                     	716.3                  	-0.2 	77                 	4.0  	137         	85.283563	27.685041	2932  	-3.7
244                     	715.7                  	-0.2 	77                 	4.0  	138         	85.283534	27.685072	2939  	-3.8
245                     	715.0                  	-0.3 	77                 	4.1  	138         	85.283505	27.685103	2945  	-3.8
246                     	714.4                  	-0.3 	77                 	4.1  	139         	85.283476	27.685134	2952  	-3.9
247                     	713.8                  	-0.4 	77                 	4.2  	140         	85.283447	27.685165	2959  	-3.9
248                     	713.2                  	-0.4 	77                 	4.2  	140         	85.283418	27.685195	2966  	-4.0
249                     	712.6                  	-0.5 	77                 	4.3  	141         	85.283389	27.685226	2973  	-4.0
250                     	711.9                  	-0.6 	77                 	4.3  	142         	85.283360	27.685257	2980  	-4.1
251                     	711.3                  	-0.6 	77                 	4.4  	141         	85.283331	27.685288	2987  	-4.1
252                     	710.7                  	-0.7 	77                 	4.5  	141         	85.283302	27.685319	2994  	-4.2
253                     	710.1                  	-0.7 	77                 	4.6  	141         	85.283273	27.685350	3001  	-4.2
254                     	709.5                  	-0.8 	77                 	4.7  	141         	85.283243	27.685381	3008  	-4.3
255                     	708.8                  	-0.9 	77                 	4.8  	141         	85.283214	27.685412	3015  	-4.3
256                     	708.2                  	-0.9 	77                 	4.9  	140         	85.283185	27.685443	3022  	-4.4
257                     	707.6                  	-1.0 	77                 	4.9  	140         	85.283148	27.685479	3029  	-4.4
258                     	707.0                  	-1.0 	77                 	5.0  	140         	85.283093	27.685525	3036  	-4.5
259                     	706.4                  	-1.1 	78                 	5.1  	140         	85.283039	27.685570	3043  	-4.5
260                     	705.8                  	-1.2 	78                 	5.2  	140         	85.282985	27.685616	3050  	-4.6
261                     	705.1                  	-1.2 	78                 	5.3  	140         	85.282930	27.685662	3057  	-4.6
262                     	704.5                  	-1.2 	78                 	5.4  	139         	85.282876	27.685708	3064  	-4.6
263                     	703.9                  	-1.2 	77                 	5.4  	139         	85.282822	27.685753	3071  	-4.6
264                     	703.3                  	-1.3 	77                 	5.5  	139         	85.282767	27.685799	3078  	-4.7
265                     	702.7                  	-1.3 	77                 	5.6  	139         	85.282713	27.685845	3085  	-4.7
266                     	702.1                  	-1.3 	77                 	5.7  	139         	85.282659	27.685891	3092  	-4.8
267                     	701.5                  	-1.3 	77                 	5.8  	139         	85.282604	27.685936	3099  	-4.8
268                     	700.9                  	-1.3 	77                 	5.9  	139         	85.282550	27.685982	3106  	-4.8
269                     	700.3                  	-1.4 	77                 	6.0  	139         	85.282496	27.686028	3112  	-4.9
270                     	699.6                  	-1.4 	77                 	6.0  	138         	85.282442	27.686074	3119  	-4.9
271                     	699.0                  	-1.4 	77                 	6.2  	138         	85.282387	27.686119	3126  	-4.9
272                     	698.4                  	-1.4 	77                 	6.3  	137         	85.282333	27.686165	3133  	-5.0
273                     	697.8                  	-1.5 	77                 	6.4  	137         	85.282279	27.686211	3140  	-5.0
274                     	697.2                  	-1.5 	76                 	6.5  	137         	85.282224	27.686256	3147  	-5.1
275                     	696.6                  	-1.5 	76                 	6.6  	136         	85.282170	27.686302	3154  	-5.1
276                     	696.0                  	-1.6 	76                 	6.7  	136         	85.282116	27.686348	3161  	-5.2
277                     	695.4                  	-1.6 	76                 	6.8  	135         	85.282061	27.686394	3168  	-5.3
278                     	694.8                  	-1.7 	76                 	6.9  	135         	85.282007	27.686439	3175  	-5.3
279                     	694.2                  	-1.7 	76                 	7.0  	135         	85.281953	27.686485	3182  	-5.4
280                     	693.6                  	-1.7 	76                 	7.1  	134         	85.281898	27.686531	3189  	-5.5
281                     	693.0                  	-1.8 	75                 	7.2  	134         	85.281844	27.686577	3196  	-5.5
282                     	692.4                  	-1.8 	75                 	7.3  	133         	85.281790	27.686622	3203  	-5.6
283                     	691.8                  	-1.9 	75                 	7.4  	133         	85.281735	27.686668	3210  	-5.7
284                     	691.2                  	-1.9 	75                 	7.6  	133         	85.281681	27.686714	3217  	-5.7
285                     	690.6                  	-1.9 	75                 	7.7  	132         	85.281627	27.686760	3224  	-5.8
286                     	690.0                  	-2.0 	75                 	7.8  	132         	85.281572	27.686805	3230  	-5.9
287                     	689.4                  	-2.0 	75                 	7.9  	132         	85.281518	27.686851	3237  	-5.9
288                     	688.8                  	-2.1 	74                 	8.0  	132         	85.281455	27.686890	3244  	-6.0
289                     	688.2                  	-2.1 	74                 	8.1  	131         	85.281382	27.686923	3251  	-6.1
290                     	687.6                  	-2.1 	74                 	8.2  	131         	85.281309	27.686955	3258  	-6.2
291                     	687.0                  	-2.2 	73                 	8.2  	130         	85.281237	27.686988	3265  	-6.2
292                     	686.4                  	-2.2 	73                 	8.2  	130         	85.281164	27.687020	3272  	-6.3
293                     	685.8                  	-2.2 	73                 	8.2  	129         	85.281091	27.687053	3279  	-6.4
294                     	685.2                  	-2.3 	72                 	8.2  	128         	85.281018	27.687085	3285  	-6.5
295                     	684.6                  	-2.3 	72                 	8.2  	127         	85.280945	27.687118	3292  	-6.6
296                     	684.0                  	-2.3 	72                 	8.2  	127         	85.280872	27.687150	3299  	-6.7
297                     	683.4                  	-2.3 	71                 	8.2  	126         	85.280800	27.687183	3306  	-6.8
298                     	682.9                  	-2.4 	71                 	8.2  	125         	85.280727	27.687215	3313  	-6.9
299                     	682.3                  	-2.4 	71                 	8.2  	124         	85.280654	27.687248	3320  	-7.0
300                     	681.7                  	-2.4 	70                 	8.2  	124         	85.280581	27.687280	3326  	-7.0
301                     	681.1                  	-2.5 	70                 	8.2  	123         	85.280508	27.687313	3333  	-7.1
