Profile Data:
Time                    	P                      	T    	Hu                 	Ws   	Wd          	Long.    	Lat.     	Geopot	Dewp.
37                      	849.9                  	7.1  	68                 	1.4  	119         	85.289354	27.682062	1558  	1.6
38                      	849.3                  	7.2  	68                 	1.4  	119         	85.289342	27.682071	1564  	1.6
39                      	848.6                  	7.3  	67                 	1.5  	120         	85.289331	27.682079	1571  	1.6
40                      	848.0                  	7.3  	67                 	1.5  	120         	85.289319	27.682087	1577  	1.6
41                      	847.3                  	7.4  	66                 	1.6  	121         	85.289307	27.682095	1583  	1.6
42                      	846.6                  	7.5  	66                 	1.6  	121         	85.289295	27.682103	1590  	1.5
43                      	846.0                  	7.6  	65                 	1.6  	122         	85.289283	27.682112	1596  	1.5
44                      	845.4                  	7.6  	65                 	1.7  	122         	85.289271	27.682120	1603  	1.5
45                      	844.7                  	7.7  	65                 	1.7  	123         	85.289260	27.682128	1609  	1.5
46                      	844.1                  	7.8  	64                 	1.8  	123         	85.289242	27.682137	1615  	1.5
47                      	843.4                  	7.8  	64                 	1.8  	123         	85.289206	27.682149	1621  	1.4
48                      	842.8                  	7.8  	64                 	1.9  	124         	85.289170	27.682161	1628  	1.3
49                      	842.2                  	7.8  	63                 	1.9  	124         	85.289134	27.682174	1634  	1.2
50                      	841.6                  	7.8  	63                 	2.0  	124         	85.289098	27.682186	1640  	1.2
51                      	840.9                  	7.7  	63                 	2.0  	124         	85.289062	27.682198	1646  	1.1
52                      	840.3                  	7.7  	62                 	2.1  	125         	85.289025	27.682210	1652  	1.0
53                      	839.7                  	7.7  	62                 	2.1  	125         	85.288989	27.682223	1658  	0.9
54                      	839.1                  	7.7  	62                 	2.1  	125         	85.288953	27.682235	1664  	0.9
55                      	838.5                  	7.7  	61                 	2.2  	125         	85.288917	27.682247	1670  	0.8
56                      	837.9                  	7.7  	61                 	2.2  	126         	85.288881	27.682259	1676  	0.7
57                      	837.3                  	7.7  	61                 	2.3  	126         	85.288845	27.682272	1682  	0.6
58                      	836.6                  	7.7  	60                 	2.3  	126         	85.288809	27.682284	1688  	0.5
59                      	836.0                  	7.7  	60                 	2.4  	126         	85.288773	27.682296	1694  	0.5
60                      	835.4                  	7.7  	60                 	2.4  	127         	85.288737	27.682308	1700  	0.4
61                      	834.8                  	7.6  	60                 	2.5  	126         	85.288701	27.682321	1706  	0.4
62                      	834.2                  	7.6  	60                 	2.5  	125         	85.288665	27.682333	1712  	0.3
63                      	833.6                  	7.6  	60                 	2.6  	125         	85.288628	27.682345	1718  	0.3
64                      	833.0                  	7.5  	60                 	2.7  	124         	85.288592	27.682357	1724  	0.2
65                      	832.4                  	7.5  	60                 	2.7  	123         	85.288556	27.682370	1730  	0.2
66                      	831.8                  	7.5  	60                 	2.8  	123         	85.288520	27.682382	1736  	0.2
67                      	831.2                  	7.4  	60                 	2.9  	122         	85.288484	27.682394	1742  	0.1
68                      	830.6                  	7.4  	60                 	2.9  	122         	85.288448	27.682406	1748  	0.1
69                      	829.9                  	7.4  	59                 	3.0  	121         	85.288412	27.682419	1754  	0.0
70                      	829.3                  	7.3  	59                 	3.0  	121         	85.288376	27.682431	1760  	0.0
71                      	828.7                  	7.3  	59                 	3.1  	120         	85.288340	27.682443	1766  	-0.1
72                      	828.1                  	7.3  	59                 	3.2  	120         	85.288304	27.682455	1772  	-0.1
73                      	827.5                  	7.2  	59                 	3.2  	119         	85.288267	27.682468	1778  	-0.1
74                      	826.9                  	7.2  	60                 	3.3  	119         	85.288231	27.682480	1784  	-0.1
75                      	826.3                  	7.2  	60                 	3.4  	119         	85.288195	27.682492	1790  	-0.1
76                      	825.7                  	7.1  	60                 	3.4  	118         	85.288163	27.682506	1796  	-0.1
77                      	825.1                  	7.1  	60                 	3.5  	118         	85.288136	27.682524	1803  	-0.1
78                      	824.4                  	7.1  	60                 	3.5  	118         	85.288109	27.682542	1809  	-0.1
79                      	823.8                  	7.0  	60                 	3.6  	117         	85.288082	27.682560	1815  	-0.1
80                      	823.2                  	7.0  	60                 	3.7  	117         	85.288055	27.682578	1821  	-0.1
81                      	822.6                  	7.0  	60                 	3.7  	117         	85.288028	27.682596	1828  	-0.1
82                      	821.9                  	7.0  	60                 	3.8  	116         	85.288001	27.682614	1834  	-0.1
83                      	821.3                  	6.9  	61                 	3.9  	116         	85.287974	27.682633	1840  	-0.1
84                      	820.7                  	6.9  	61                 	3.9  	116         	85.287947	27.682651	1846  	-0.2
85                      	820.1                  	6.9  	61                 	4.0  	116         	85.287920	27.682669	1853  	-0.2
86                      	819.4                  	6.8  	61                 	4.1  	115         	85.287893	27.682687	1859  	-0.2
87                      	818.8                  	6.8  	61                 	4.1  	115         	85.287866	27.682705	1865  	-0.2
88                      	818.2                  	6.8  	61                 	4.2  	115         	85.287839	27.682723	1871  	-0.2
89                      	817.6                  	6.7  	61                 	4.2  	115         	85.287812	27.682741	1878  	-0.3
90                      	817.0                  	6.6  	61                 	4.3  	114         	85.287785	27.682759	1884  	-0.3
91                      	816.3                  	6.6  	61                 	4.2  	115         	85.287758	27.682777	1890  	-0.3
92                      	815.7                  	6.5  	61                 	4.1  	115         	85.287731	27.682795	1896  	-0.4
93                      	815.1                  	6.5  	61                 	4.0  	116         	85.287704	27.682813	1903  	-0.4
94                      	814.5                  	6.4  	61                 	3.9  	117         	85.287677	27.682831	1909  	-0.4
95                      	813.8                  	6.4  	61                 	3.8  	117         	85.287650	27.682849	1915  	-0.5
96                      	813.2                  	6.3  	61                 	3.7  	118         	85.287623	27.682867	1921  	-0.5
97                      	812.6                  	6.3  	61                 	3.6  	119         	85.287596	27.682885	1928  	-0.5
98                      	812.0                  	6.2  	62                 	3.6  	119         	85.287569	27.682903	1934  	-0.6
99                      	811.4                  	6.2  	62                 	3.5  	120         	85.287542	27.682921	1940  	-0.6
100                     	810.8                  	6.1  	62                 	3.4  	121         	85.287515	27.682939	1946  	-0.6
101                     	810.1                  	6.1  	62                 	3.3  	122         	85.287488	27.682957	1953  	-0.7
102                     	809.5                  	6.0  	62                 	3.2  	123         	85.287461	27.682975	1959  	-0.7
103                     	808.9                  	6.0  	62                 	3.1  	124         	85.287434	27.682993	1965  	-0.7
104                     	808.3                  	5.9  	62                 	3.0  	125         	85.287407	27.683011	1971  	-0.7
105                     	807.7                  	5.8  	62                 	3.0  	126         	85.287380	27.683029	1978  	-0.8
106                     	807.0                  	5.8  	63                 	2.9  	127         	85.287365	27.683041	1984  	-0.8
107                     	806.4                  	5.7  	63                 	2.7  	128         	85.287353	27.683052	1990  	-0.8
108                     	805.8                  	5.7  	63                 	2.7  	130         	85.287340	27.683063	1997  	-0.8
109                     	805.2                  	5.6  	63                 	2.6  	131         	85.287328	27.683074	2003  	-0.9
110                     	804.5                  	5.6  	63                 	2.5  	133         	85.287316	27.683085	2009  	-0.9
111                     	803.9                  	5.5  	63                 	2.5  	133         	85.287304	27.683096	2016  	-0.9
112                     	803.3                  	5.4  	63                 	2.4  	133         	85.287291	27.683107	2022  	-0.9
113                     	802.7                  	5.4  	64                 	2.4  	134         	85.287279	27.683118	2029  	-1.0
114                     	802.0                  	5.3  	64                 	2.4  	134         	85.287267	27.683129	2035  	-1.0
115                     	801.4                  	5.3  	64                 	2.3  	134         	85.287255	27.683140	2041  	-1.0
116                     	800.8                  	5.2  	64                 	2.3  	134         	85.287242	27.683151	2048  	-1.0
117                     	800.2                  	5.2  	64                 	2.2  	135         	85.287230	27.683162	2054  	-1.0
118                     	799.5                  	5.1  	65                 	2.2  	135         	85.287218	27.683173	2060  	-1.0
119                     	798.9                  	5.0  	65                 	2.2  	135         	85.287206	27.683184	2067  	-1.0
120                     	798.3                  	5.0  	65                 	2.1  	136         	85.287193	27.683194	2073  	-1.0
121                     	797.7                  	4.9  	65                 	2.1  	136         	85.287181	27.683205	2080  	-1.0
122                     	797.0                  	4.9  	66                 	2.1  	137         	85.287169	27.683216	2086  	-1.0
123                     	796.4                  	4.8  	66                 	2.0  	137         	85.287157	27.683227	2092  	-1.0
124                     	795.8                  	4.8  	66                 	2.0  	137         	85.287144	27.683238	2099  	-1.0
125                     	795.2                  	4.7  	66                 	2.0  	138         	85.287132	27.683249	2105  	-1.0
126                     	794.5                  	4.7  	67                 	1.9  	138         	85.287120	27.683260	2111  	-1.0
127                     	793.9                  	4.6  	67                 	1.9  	139         	85.287108	27.683271	2118  	-1.0
128                     	793.3                  	4.6  	67                 	1.8  	139         	85.287095	27.683282	2124  	-1.1
129                     	792.7                  	4.6  	67                 	1.8  	140         	85.287083	27.683293	2131  	-1.1
130                     	792.1                  	4.6  	67                 	1.8  	140         	85.287071	27.683304	2137  	-1.1
131                     	791.4                  	4.5  	66                 	1.8  	138         	85.287059	27.683315	2143  	-1.1
132                     	790.8                  	4.5  	66                 	1.7  	136         	85.287046	27.683326	2150  	-1.2
133                     	790.2                  	4.5  	66                 	1.7  	135         	85.287034	27.683337	2156  	-1.2
134                     	789.6                  	4.5  	66                 	1.7  	132         	85.287022	27.683348	2163  	-1.2
135                     	789.0                  	4.4  	66                 	1.7  	130         	85.287010	27.683359	2169  	-1.2
136                     	788.3                  	4.4  	66                 	1.7  	128         	85.286997	27.683370	2175  	-1.3
137                     	787.7                  	4.4  	66                 	1.7  	126         	85.286974	27.683365	2182  	-1.3
138                     	787.1                  	4.4  	66                 	1.6  	124         	85.286950	27.683357	2188  	-1.3
139                     	786.4                  	4.4  	66                 	1.6  	121         	85.286925	27.683350	2195  	-1.3
140                     	785.8                  	4.3  	66                 	1.6  	119         	85.286900	27.683343	2202  	-1.4
141                     	785.2                  	4.3  	66                 	1.6  	116         	85.286876	27.683335	2208  	-1.5
142                     	784.5                  	4.3  	66                 	1.6  	113         	85.286851	27.683328	2215  	-1.6
143                     	783.9                  	4.3  	65                 	1.6  	111         	85.286827	27.683321	2221  	-1.6
144                     	783.3                  	4.2  	65                 	1.5  	108         	85.286802	27.683314	2228  	-1.7
145                     	782.6                  	4.2  	65                 	1.5  	105         	85.286777	27.683306	2235  	-1.8
146                     	782.0                  	4.2  	65                 	1.5  	103         	85.286753	27.683299	2241  	-1.9
147                     	781.4                  	4.2  	64                 	1.5  	100         	85.286728	27.683292	2248  	-1.9
148                     	780.7                  	4.1  	64                 	1.5  	097         	85.286704	27.683284	2255  	-2.0
149                     	780.1                  	4.1  	64                 	1.5  	094         	85.286679	27.683277	2261  	-2.1
150                     	779.5                  	4.1  	64                 	1.4  	092         	85.286654	27.683270	2268  	-2.2
151                     	778.8                  	4.0  	63                 	1.5  	089         	85.286630	27.683262	2274  	-2.3
152                     	778.2                  	4.0  	63                 	1.6  	087         	85.286605	27.683255	2281  	-2.3
153                     	777.6                  	4.0  	63                 	1.7  	084         	85.286581	27.683248	2288  	-2.4
154                     	776.9                  	4.0  	63                 	1.8  	082         	85.286556	27.683240	2294  	-2.5
155                     	776.3                  	3.9  	62                 	1.9  	081         	85.286531	27.683233	2301  	-2.6
156                     	775.7                  	3.9  	62                 	2.0  	079         	85.286507	27.683226	2307  	-2.6
157                     	775.0                  	3.8  	62                 	2.1  	078         	85.286482	27.683218	2314  	-2.7
158                     	774.4                  	3.8  	62                 	2.3  	076         	85.286457	27.683211	2321  	-2.8
159                     	773.8                  	3.7  	62                 	2.4  	075         	85.286433	27.683204	2327  	-2.9
160                     	773.1                  	3.7  	62                 	2.5  	074         	85.286408	27.683197	2334  	-3.0
161                     	772.5                  	3.7  	61                 	2.6  	073         	85.286384	27.683189	2340  	-3.0
162                     	771.9                  	3.6  	61                 	2.7  	072         	85.286359	27.683182	2347  	-3.1
163                     	771.3                  	3.6  	61                 	2.8  	071         	85.286334	27.683175	2354  	-3.2
164                     	770.6                  	3.5  	61                 	2.9  	071         	85.286310	27.683167	2360  	-3.3
165                     	770.0                  	3.5  	61                 	2.9  	070         	85.286285	27.683160	2367  	-3.4
166                     	769.4                  	3.4  	61                 	3.0  	069         	85.286261	27.683153	2373  	-3.5
167                     	768.8                  	3.4  	60                 	3.2  	069         	85.286223	27.683145	2380  	-3.5
168                     	768.2                  	3.4  	60                 	3.3  	068         	85.286182	27.683136	2386  	-3.6
169                     	767.5                  	3.3  	60                 	3.4  	068         	85.286141	27.683128	2393  	-3.7
170                     	766.9                  	3.3  	60                 	3.5  	067         	85.286099	27.683120	2399  	-3.8
171                     	766.3                  	3.3  	59                 	3.5  	068         	85.286058	27.683111	2406  	-3.9
172                     	765.7                  	3.3  	59                 	3.5  	068         	85.286016	27.683103	2412  	-3.9
173                     	765.1                  	3.2  	59                 	3.6  	069         	85.285975	27.683095	2419  	-4.0
174                     	764.5                  	3.2  	58                 	3.6  	070         	85.285933	27.683087	2425  	-4.1
175                     	763.9                  	3.2  	58                 	3.6  	071         	85.285892	27.683078	2432  	-4.2
176                     	763.3                  	3.2  	58                 	3.7  	071         	85.285851	27.683070	2438  	-4.3
177                     	762.7                  	3.2  	58                 	3.7  	072         	85.285809	27.683062	2445  	-4.3
178                     	762.1                  	3.1  	57                 	3.7  	073         	85.285768	27.683054	2451  	-4.4
179                     	761.5                  	3.1  	57                 	3.8  	073         	85.285726	27.683045	2457  	-4.5
180                     	760.8                  	3.1  	57                 	3.8  	074         	85.285685	27.683037	2464  	-4.6
181                     	760.2                  	3.1  	57                 	3.8  	075         	85.285644	27.683029	2470  	-4.6
182                     	759.6                  	3.0  	57                 	3.9  	075         	85.285602	27.683020	2477  	-4.7
183                     	759.0                  	3.0  	57                 	3.9  	076         	85.285561	27.683012	2483  	-4.7
184                     	758.4                  	2.9  	57                 	4.0  	076         	85.285519	27.683004	2490  	-4.8
185                     	757.8                  	2.9  	57                 	4.0  	077         	85.285478	27.682996	2496  	-4.8
186                     	757.2                  	2.9  	57                 	4.0  	078         	85.285436	27.682987	2503  	-4.8
187                     	756.6                  	2.8  	57                 	4.1  	078         	85.285395	27.682979	2509  	-4.9
188                     	756.0                  	2.8  	57                 	4.1  	079         	85.285354	27.682971	2516  	-4.9
189                     	755.4                  	2.7  	57                 	4.1  	079         	85.285312	27.682962	2522  	-5.0
190                     	754.8                  	2.7  	57                 	4.2  	080         	85.285271	27.682954	2529  	-5.0
191                     	754.2                  	2.6  	57                 	4.2  	079         	85.285229	27.682946	2535  	-5.1
192                     	753.6                  	2.6  	57                 	4.2  	079         	85.285188	27.682938	2541  	-5.1
193                     	753.0                  	2.6  	57                 	4.2  	079         	85.285147	27.682929	2548  	-5.2
194                     	752.4                  	2.5  	57                 	4.2  	078         	85.285105	27.682921	2554  	-5.2
195                     	751.8                  	2.5  	57                 	4.2  	078         	85.285064	27.682913	2561  	-5.2
196                     	751.2                  	2.4  	57                 	4.2  	078         	85.285023	27.682905	2567  	-5.2
197                     	750.6                  	2.4  	57                 	4.2  	077         	85.284989	27.682899	2574  	-5.2
198                     	750.0                  	2.4  	57                 	4.2  	077         	85.284954	27.682894	2580  	-5.2
199                     	749.4                  	2.3  	57                 	4.1  	077         	85.284920	27.682888	2587  	-5.2
200                     	748.8                  	2.3  	57                 	4.1  	077         	85.284886	27.682883	2593  	-5.2
201                     	748.2                  	2.2  	58                 	4.1  	076         	85.284851	27.682878	2600  	-5.2
202                     	747.6                  	2.2  	58                 	4.1  	076         	85.284817	27.682872	2607  	-5.2
203                     	746.9                  	2.1  	58                 	4.1  	076         	85.284783	27.682867	2613  	-5.3
204                     	746.3                  	2.1  	58                 	4.1  	075         	85.284748	27.682861	2620  	-5.3
205                     	745.7                  	2.1  	58                 	4.1  	075         	85.284714	27.682856	2626  	-5.3
206                     	745.1                  	2.0  	58                 	4.1  	075         	85.284680	27.682850	2633  	-5.3
207                     	744.5                  	2.0  	58                 	4.1  	074         	85.284645	27.682845	2639  	-5.3
208                     	743.9                  	1.9  	59                 	4.1  	074         	85.284611	27.682839	2646  	-5.3
209                     	743.3                  	1.9  	59                 	4.1  	074         	85.284576	27.682834	2652  	-5.3
210                     	742.7                  	1.8  	59                 	4.1  	073         	85.284542	27.682828	2659  	-5.3
211                     	742.1                  	1.8  	59                 	4.1  	074         	85.284508	27.682823	2666  	-5.4
212                     	741.5                  	1.7  	59                 	4.0  	074         	85.284473	27.682818	2672  	-5.4
213                     	740.9                  	1.7  	59                 	4.0  	075         	85.284439	27.682812	2679  	-5.4
214                     	740.3                  	1.6  	59                 	3.9  	076         	85.284405	27.682807	2685  	-5.4
215                     	739.7                  	1.6  	59                 	3.8  	076         	85.284370	27.682801	2692  	-5.4
216                     	739.1                  	1.5  	60                 	3.8  	077         	85.284336	27.682796	2698  	-5.4
217                     	738.5                  	1.5  	60                 	3.7  	078         	85.284302	27.682790	2705  	-5.5
218                     	737.9                  	1.4  	60                 	3.7  	078         	85.284267	27.682785	2711  	-5.5
219                     	737.3                  	1.4  	60                 	3.6  	079         	85.284233	27.682779	2718  	-5.5
220                     	736.7                  	1.3  	60                 	3.6  	080         	85.284199	27.682774	2724  	-5.5
221                     	736.1                  	1.3  	60                 	3.5  	081         	85.284164	27.682769	2731  	-5.6
222                     	735.5                  	1.2  	60                 	3.5  	081         	85.284130	27.682763	2738  	-5.6
223                     	734.9                  	1.2  	60                 	3.4  	082         	85.284096	27.682758	2744  	-5.7
224                     	734.3                  	1.1  	60                 	3.4  	083         	85.284061	27.682752	2751  	-5.7
225                     	733.7                  	1.1  	60                 	3.3  	084         	85.284027	27.682747	2757  	-5.8
226                     	733.1                  	1.0  	60                 	3.3  	085         	85.283992	27.682741	2764  	-5.8
227                     	732.5                  	1.0  	60                 	3.3  	086         	85.283958	27.682736	2770  	-5.9
228                     	731.9                  	1.0  	60                 	3.2  	087         	85.283923	27.682732	2777  	-6.0
229                     	731.3                  	0.9  	60                 	3.2  	088         	85.283873	27.682740	2783  	-6.0
230                     	730.7                  	0.9  	60                 	3.1  	089         	85.283824	27.682748	2790  	-6.1
231                     	730.1                  	0.8  	60                 	3.2  	089         	85.283774	27.682756	2796  	-6.1
232                     	729.6                  	0.8  	60                 	3.3  	090         	85.283725	27.682764	2803  	-6.2
233                     	729.0                  	0.7  	59                 	3.3  	090         	85.283676	27.682772	2809  	-6.2
234                     	728.4                  	0.7  	59                 	3.4  	091         	85.283626	27.682781	2816  	-6.3
235                     	727.8                  	0.6  	59                 	3.5  	091         	85.283577	27.682789	2823  	-6.4
236                     	727.2                  	0.6  	59                 	3.5  	092         	85.283527	27.682797	2829  	-6.4
237                     	726.6                  	0.6  	59                 	3.6  	092         	85.283478	27.682805	2836  	-6.5
238                     	726.0                  	0.6  	59                 	3.7  	093         	85.283429	27.682813	2842  	-6.6
239                     	725.4                  	0.6  	58                 	3.7  	093         	85.283379	27.682822	2849  	-6.7
240                     	724.8                  	0.5  	58                 	3.8  	094         	85.283330	27.682830	2855  	-6.7
241                     	724.2                  	0.5  	58                 	3.9  	094         	85.283280	27.682838	2862  	-6.8
242                     	723.6                  	0.5  	58                 	3.9  	094         	85.283231	27.682846	2868  	-6.9
243                     	723.1                  	0.5  	57                 	4.0  	095         	85.283182	27.682854	2875  	-6.9
244                     	722.5                  	0.4  	57                 	4.1  	095         	85.283132	27.682863	2881  	-7.0
245                     	721.9                  	0.4  	57                 	4.1  	096         	85.283083	27.682871	2888  	-7.1
246                     	721.3                  	0.4  	57                 	4.2  	096         	85.283034	27.682879	2894  	-7.2
247                     	720.7                  	0.4  	57                 	4.3  	096         	85.282984	27.682887	2901  	-7.2
248                     	720.1                  	0.3  	56                 	4.4  	097         	85.282935	27.682895	2907  	-7.4
249                     	719.5                  	0.3  	55                 	4.4  	097         	85.282885	27.682904	2914  	-7.6
250                     	719.0                  	0.3  	55                 	4.5  	097         	85.282836	27.682912	2920  	-7.7
251                     	718.4                  	0.3  	54                 	4.6  	098         	85.282787	27.682920	2927  	-7.9
252                     	717.8                  	0.3  	53                 	4.7  	099         	85.282737	27.682928	2933  	-8.1
253                     	717.2                  	0.2  	53                 	4.9  	099         	85.282688	27.682936	2940  	-8.3
254                     	716.6                  	0.2  	52                 	5.0  	100         	85.282638	27.682945	2946  	-8.4
255                     	716.0                  	0.2  	51                 	5.1  	101         	85.282589	27.682953	2953  	-8.6
256                     	715.5                  	0.2  	51                 	5.2  	101         	85.282540	27.682961	2960  	-8.8
257                     	714.9                  	0.2  	50                 	5.3  	102         	85.282490	27.682969	2966  	-9.0
258                     	714.3                  	0.2  	49                 	5.5  	103         	85.282441	27.682977	2973  	-9.2
259                     	713.7                  	0.1  	49                 	5.6  	103         	85.282366	27.683005	2979  	-9.4
260                     	713.1                  	0.1  	48                 	5.7  	104         	85.282289	27.683033	2986  	-9.5
261                     	712.5                  	0.1  	47                 	5.8  	104         	85.282212	27.683061	2993  	-9.7
262                     	711.9                  	0.1  	47                 	5.9  	105         	85.282136	27.683090	3000  	-9.9
263                     	711.3                  	0.0  	46                 	6.1  	105         	85.282059	27.683118	3007  	-10.1
264                     	710.7                  	0.0  	46                 	6.2  	106         	85.281982	27.683147	3013  	-10.3
265                     	710.1                  	0.0  	45                 	6.3  	106         	85.281905	27.683175	3020  	-10.5
266                     	709.4                  	-0.1 	45                 	6.4  	106         	85.281829	27.683204	3027  	-10.7
267                     	708.8                  	-0.1 	44                 	6.6  	107         	85.281752	27.683232	3034  	-10.9
268                     	708.2                  	-0.2 	43                 	6.7  	107         	85.281675	27.683260	3041  	-11.0
269                     	707.6                  	-0.2 	43                 	6.8  	108         	85.281599	27.683289	3048  	-11.2
270                     	707.0                  	-0.2 	42                 	6.9  	108         	85.281522	27.683317	3054  	-11.4
271                     	706.4                  	-0.3 	42                 	7.0  	108         	85.281445	27.683346	3061  	-11.6
272                     	705.8                  	-0.3 	41                 	7.1  	109         	85.281369	27.683374	3068  	-11.8
273                     	705.2                  	-0.3 	41                 	7.2  	109         	85.281292	27.683402	3075  	-12.0
274                     	704.6                  	-0.4 	40                 	7.3  	109         	85.281215	27.683431	3082  	-12.2
275                     	704.0                  	-0.4 	40                 	7.4  	110         	85.281138	27.683459	3088  	-12.4
276                     	703.4                  	-0.5 	39                 	7.5  	110         	85.281062	27.683488	3095  	-12.5
277                     	702.8                  	-0.5 	39                 	7.6  	110         	85.280985	27.683516	3102  	-12.7
278                     	702.2                  	-0.6 	39                 	7.7  	111         	85.280908	27.683544	3109  	-12.8
279                     	701.6                  	-0.6 	38                 	7.8  	111         	85.280832	27.683573	3116  	-13.0
280                     	701.0                  	-0.7 	38                 	7.9  	111         	85.280755	27.683601	3123  	-13.1
281                     	700.4                  	-0.7 	38                 	8.0  	112         	85.280678	27.683630	3129  	-13.3
282                     	699.8                  	-0.8 	37                 	8.1  	112         	85.280602	27.683658	3136  	-13.4
283                     	699.2                  	-0.8 	37                 	8.2  	112         	85.280525	27.683686	3143  	-13.6
284                     	698.6                  	-0.9 	37                 	8.3  	113         	85.280448	27.683715	3150  	-13.7
285                     	698.0                  	-0.9 	36                 	8.4  	113         	85.280371	27.683743	3157  	-13.9
286                     	697.4                  	-1.0 	36                 	8.4  	113         	85.280295	27.683772	3163  	-14.0
287                     	696.9                  	-1.0 	36                 	8.5  	113         	85.280218	27.683800	3170  	-14.2
288                     	696.3                  	-1.1 	35                 	8.6  	114         	85.280141	27.683829	3177  	-14.3
289                     	695.7                  	-1.1 	35                 	8.7  	114         	85.280058	27.683867	3184  	-14.5
290                     	695.0                  	-1.1 	35                 	8.8  	114         	85.279963	27.683921	3191  	-14.7
291                     	694.4                  	-1.2 	34                 	8.9  	114         	85.279868	27.683975	3198  	-14.9
292                     	693.8                  	-1.2 	34                 	9.0  	115         	85.279773	27.684029	3205  	-15.1
293                     	693.2                  	-1.3 	33                 	9.1  	115         	85.279678	27.684083	3212  	-15.2
294                     	692.6                  	-1.3 	33                 	9.2  	116         	85.279583	27.684137	3219  	-15.4
295                     	692.0                  	-1.4 	33                 	9.3  	116         	85.279488	27.684192	3226  	-15.6
296                     	691.4                  	-1.4 	32                 	9.4  	116         	85.279393	27.684246	3233  	-15.8
297                     	690.8                  	-1.4 	32                 	9.5  	117         	85.279298	27.684300	3240  	-16.0
298                     	690.2                  	-1.5 	31                 	9.6  	117         	85.279203	27.684354	3247  	-16.2
299                     	689.6                  	-1.5 	31                 	9.7  	117         	85.279108	27.684408	3254  	-16.4
300                     	689.0                  	-1.6 	31                 	9.8  	118         	85.279013	27.684462	3261  	-16.6
