Profile Data:
Time                    	P                      	T    	Hu                 	Ws   	Wd          	Long.    	Lat.     	Geopot	Dewp.
[sec]                   	[hPa]                  	[°C] 	[%]                	[m/s]	[°]         	[°]      	[°]      	[m]   	[°C]
0                       	868.2                  	4.0  	100                	0.0  	000         	85.289631	27.681807	1311  	4.0
1                       	867.5                  	4.3  	98                 	0.0  	213         	85.289638	27.681806	1318  	4.1
2                       	866.8                  	4.6  	97                 	0.0  	213         	85.289645	27.681805	1325  	4.1
3                       	866.0                  	4.9  	95                 	0.0  	213         	85.289652	27.681804	1331  	4.2
4                       	865.3                  	5.2  	93                 	0.1  	213         	85.289659	27.681803	1338  	4.2
5                       	864.6                  	5.5  	92                 	0.1  	213         	85.289667	27.681802	1345  	4.2
6                       	863.9                  	5.8  	90                 	0.1  	213         	85.289674	27.681801	1352  	4.3
7                       	863.2                  	5.9  	88                 	0.1  	213         	85.289681	27.681800	1359  	4.1
8                       	862.4                  	5.9  	87                 	0.1  	213         	85.289688	27.681798	1366  	4.0
9                       	861.7                  	5.9  	87                 	0.1  	213         	85.289695	27.681797	1372  	3.9
10                      	861.0                  	5.9  	87                 	0.1  	213         	85.289703	27.681796	1379  	3.8
11                      	860.3                  	5.8  	86                 	0.1  	213         	85.289710	27.681795	1386  	3.8
12                      	859.6                  	5.8  	86                 	0.2  	213         	85.289717	27.681794	1393  	3.7
13                      	858.8                  	5.8  	86                 	0.2  	213         	85.289724	27.681793	1400  	3.6
14                      	858.1                  	5.8  	86                 	0.2  	213         	85.289732	27.681792	1406  	3.6
15                      	857.4                  	5.8  	85                 	0.2  	213         	85.289739	27.681791	1413  	3.5
16                      	856.7                  	5.8  	85                 	0.2  	213         	85.289745	27.681790	1420  	3.4
17                      	855.9                  	5.7  	85                 	0.2  	213         	85.289752	27.681791	1427  	3.4
18                      	855.2                  	5.7  	84                 	0.2  	213         	85.289758	27.681791	1434  	3.3
19                      	854.5                  	5.7  	84                 	0.2  	213         	85.289764	27.681791	1441  	3.3
20                      	853.7                  	5.7  	84                 	0.3  	213         	85.289771	27.681792	1448  	3.2
21                      	853.0                  	5.6  	84                 	0.3  	213         	85.289777	27.681792	1455  	3.1
22                      	852.3                  	5.6  	84                 	0.3  	213         	85.289783	27.681793	1463  	3.1
23                      	851.6                  	5.5  	84                 	0.3  	213         	85.289790	27.681793	1470  	3.0
24                      	850.8                  	5.5  	84                 	0.3  	213         	85.289796	27.681793	1477  	3.0
25                      	850.1                  	5.4  	84                 	0.3  	213         	85.289802	27.681794	1484  	2.9
26                      	849.4                  	5.4  	84                 	0.3  	213         	85.289809	27.681794	1491  	2.9
27                      	848.6                  	5.4  	84                 	0.3  	213         	85.289815	27.681795	1498  	2.8
28                      	847.9                  	5.3  	84                 	0.4  	213         	85.289821	27.681795	1505  	2.8
29                      	847.2                  	5.3  	84                 	0.4  	213         	85.289828	27.681795	1512  	2.7
30                      	846.5                  	5.2  	83                 	0.4  	213         	85.289834	27.681796	1519  	2.7
31                      	845.7                  	5.2  	83                 	0.4  	220         	85.289840	27.681796	1526  	2.6
32                      	845.0                  	5.1  	83                 	0.5  	227         	85.289847	27.681797	1533  	2.6
33                      	844.3                  	5.1  	83                 	0.5  	233         	85.289853	27.681797	1540  	2.5
34                      	843.6                  	5.1  	83                 	0.5  	239         	85.289859	27.681797	1547  	2.5
35                      	842.8                  	5.0  	83                 	0.5  	244         	85.289866	27.681798	1554  	2.5
36                      	842.1                  	5.0  	83                 	0.6  	249         	85.289872	27.681798	1561  	2.5
37                      	841.4                  	5.0  	83                 	0.6  	253         	85.289878	27.681798	1568  	2.4
38                      	840.7                  	5.0  	83                 	0.6  	257         	85.289885	27.681799	1575  	2.4
39                      	839.9                  	4.9  	83                 	0.7  	261         	85.289891	27.681799	1582  	2.4
40                      	839.2                  	4.9  	84                 	0.7  	264         	85.289897	27.681800	1589  	2.4
41                      	838.5                  	4.9  	84                 	0.7  	267         	85.289904	27.681800	1596  	2.3
42                      	837.8                  	4.9  	84                 	0.8  	269         	85.289910	27.681800	1603  	2.3
43                      	837.1                  	4.8  	84                 	0.8  	272         	85.289916	27.681801	1610  	2.3
44                      	836.4                  	4.8  	84                 	0.8  	274         	85.289923	27.681801	1617  	2.3
45                      	835.7                  	4.8  	84                 	0.9  	276         	85.289929	27.681802	1624  	2.3
46                      	834.9                  	4.7  	84                 	0.9  	277         	85.289946	27.681796	1631  	2.2
47                      	834.2                  	4.7  	84                 	0.9  	279         	85.289965	27.681790	1638  	2.2
48                      	833.5                  	4.7  	83                 	1.0  	280         	85.289983	27.681784	1644  	2.1
49                      	832.8                  	4.7  	83                 	1.0  	281         	85.290001	27.681778	1651  	2.1
50                      	832.1                  	4.7  	83                 	1.0  	282         	85.290019	27.681772	1658  	2.0
51                      	831.4                  	4.7  	82                 	1.1  	283         	85.290037	27.681766	1665  	2.0
52                      	830.8                  	4.7  	82                 	1.1  	284         	85.290056	27.681760	1672  	1.9
53                      	830.1                  	4.7  	82                 	1.1  	285         	85.290074	27.681753	1678  	1.8
54                      	829.4                  	4.7  	81                 	1.2  	286         	85.290092	27.681747	1685  	1.8
55                      	828.7                  	4.7  	81                 	1.2  	287         	85.290110	27.681741	1692  	1.7
56                      	828.0                  	4.7  	81                 	1.2  	288         	85.290128	27.681735	1699  	1.7
57                      	827.3                  	4.7  	80                 	1.3  	288         	85.290147	27.681729	1706  	1.6
58                      	826.6                  	4.7  	80                 	1.3  	289         	85.290165	27.681723	1712  	1.6
59                      	825.9                  	4.7  	80                 	1.3  	289         	85.290183	27.681717	1719  	1.5
60                      	825.2                  	4.6  	80                 	1.4  	290         	85.290201	27.681711	1726  	1.4
61                      	824.5                  	4.6  	79                 	1.4  	290         	85.290219	27.681705	1733  	1.3
62                      	823.9                  	4.5  	79                 	1.4  	289         	85.290238	27.681699	1740  	1.3
63                      	823.2                  	4.5  	79                 	1.4  	289         	85.290256	27.681693	1746  	1.2
64                      	822.5                  	4.5  	79                 	1.5  	288         	85.290274	27.681687	1753  	1.1
65                      	821.8                  	4.4  	79                 	1.5  	288         	85.290292	27.681681	1760  	1.1
66                      	821.1                  	4.4  	79                 	1.5  	288         	85.290310	27.681674	1767  	1.0
67                      	820.4                  	4.3  	78                 	1.5  	287         	85.290329	27.681668	1774  	0.9
68                      	819.7                  	4.3  	78                 	1.6  	287         	85.290347	27.681662	1780  	0.8
69                      	819.1                  	4.3  	78                 	1.6  	287         	85.290365	27.681656	1787  	0.8
70                      	818.4                  	4.2  	78                 	1.6  	286         	85.290383	27.681650	1794  	0.7
71                      	817.7                  	4.2  	78                 	1.6  	286         	85.290401	27.681644	1801  	0.6
72                      	817.0                  	4.1  	78                 	1.7  	286         	85.290419	27.681638	1807  	0.6
73                      	816.3                  	4.1  	77                 	1.7  	286         	85.290438	27.681632	1814  	0.5
74                      	815.6                  	4.0  	77                 	1.7  	285         	85.290456	27.681626	1821  	0.4
75                      	814.9                  	4.0  	77                 	1.8  	285         	85.290474	27.681620	1828  	0.4
76                      	814.2                  	3.9  	77                 	1.8  	285         	85.290498	27.681613	1835  	0.3
77                      	813.5                  	3.9  	77                 	1.8  	285         	85.290522	27.681606	1842  	0.3
78                      	812.8                  	3.8  	77                 	1.8  	284         	85.290546	27.681599	1850  	0.2
79                      	812.1                  	3.8  	77                 	1.9  	284         	85.290570	27.681592	1857  	0.1
80                      	811.3                  	3.7  	77                 	1.9  	284         	85.290594	27.681585	1864  	0.1
81                      	810.6                  	3.6  	77                 	1.9  	284         	85.290618	27.681578	1872  	0.0
82                      	809.9                  	3.6  	77                 	1.9  	283         	85.290642	27.681571	1879  	0.0
83                      	809.1                  	3.5  	77                 	2.0  	283         	85.290666	27.681564	1886  	-0.1
84                      	808.4                  	3.5  	77                 	2.0  	283         	85.290689	27.681557	1894  	-0.1
85                      	807.7                  	3.4  	77                 	2.0  	283         	85.290713	27.681550	1901  	-0.2
86                      	807.0                  	3.4  	77                 	2.0  	283         	85.290737	27.681543	1908  	-0.3
87                      	806.2                  	3.3  	77                 	2.1  	282         	85.290761	27.681536	1915  	-0.3
88                      	805.5                  	3.3  	77                 	2.1  	282         	85.290785	27.681529	1923  	-0.3
89                      	804.8                  	3.2  	77                 	2.1  	282         	85.290809	27.681522	1930  	-0.4
90                      	804.1                  	3.1  	77                 	2.1  	282         	85.290833	27.681515	1937  	-0.4
91                      	803.3                  	3.1  	78                 	2.2  	283         	85.290857	27.681508	1945  	-0.4
92                      	802.6                  	3.0  	78                 	2.2  	284         	85.290881	27.681501	1952  	-0.5
93                      	801.9                  	3.0  	78                 	2.2  	285         	85.290905	27.681494	1959  	-0.5
94                      	801.2                  	2.9  	78                 	2.3  	286         	85.290929	27.681487	1966  	-0.5
95                      	800.5                  	2.9  	78                 	2.3  	287         	85.290953	27.681480	1974  	-0.6
96                      	799.7                  	2.8  	78                 	2.4  	288         	85.290977	27.681473	1981  	-0.6
97                      	799.0                  	2.7  	78                 	2.4  	289         	85.291001	27.681466	1988  	-0.6
98                      	798.3                  	2.7  	79                 	2.4  	290         	85.291025	27.681459	1996  	-0.6
99                      	797.6                  	2.6  	79                 	2.5  	290         	85.291049	27.681452	2003  	-0.7
100                     	796.9                  	2.6  	79                 	2.5  	291         	85.291073	27.681445	2010  	-0.7
101                     	796.1                  	2.5  	79                 	2.5  	292         	85.291097	27.681438	2018  	-0.7
102                     	795.4                  	2.5  	79                 	2.6  	293         	85.291121	27.681431	2025  	-0.7
103                     	794.7                  	2.4  	80                 	2.6  	293         	85.291144	27.681424	2032  	-0.7
104                     	794.0                  	2.4  	80                 	2.7  	294         	85.291168	27.681417	2039  	-0.7
105                     	793.3                  	2.3  	80                 	2.7  	295         	85.291192	27.681410	2047  	-0.8
106                     	792.7                  	2.3  	80                 	2.7  	296         	85.291216	27.681393	2054  	-0.8
107                     	792.0                  	2.2  	81                 	2.8  	296         	85.291240	27.681373	2060  	-0.8
108                     	791.3                  	2.1  	81                 	2.8  	297         	85.291263	27.681353	2067  	-0.8
109                     	790.6                  	2.1  	81                 	2.9  	297         	85.291287	27.681333	2074  	-0.8
110                     	789.9                  	2.0  	81                 	2.9  	298         	85.291311	27.681313	2081  	-0.8
111                     	789.3                  	2.0  	82                 	2.9  	299         	85.291334	27.681293	2088  	-0.8
112                     	788.6                  	1.9  	82                 	2.9  	300         	85.291358	27.681273	2095  	-0.8
113                     	787.9                  	1.9  	82                 	2.9  	301         	85.291382	27.681253	2101  	-0.8
114                     	787.3                  	1.8  	82                 	3.0  	302         	85.291405	27.681233	2108  	-0.8
115                     	786.6                  	1.8  	83                 	3.0  	303         	85.291429	27.681213	2115  	-0.9
116                     	785.9                  	1.7  	83                 	3.0  	304         	85.291453	27.681193	2122  	-0.9
117                     	785.3                  	1.7  	83                 	3.0  	306         	85.291476	27.681173	2129  	-0.9
118                     	784.6                  	1.6  	83                 	3.1  	307         	85.291500	27.681152	2136  	-1.0
119                     	783.9                  	1.6  	83                 	3.1  	308         	85.291524	27.681132	2142  	-1.0
120                     	783.3                  	1.5  	83                 	3.1  	309         	85.291547	27.681112	2149  	-1.0
121                     	782.6                  	1.5  	83                 	3.1  	310         	85.291571	27.681092	2156  	-1.1
122                     	782.0                  	1.4  	83                 	3.1  	311         	85.291595	27.681072	2163  	-1.1
123                     	781.3                  	1.4  	83                 	3.1  	311         	85.291618	27.681052	2170  	-1.1
124                     	780.6                  	1.3  	83                 	3.2  	312         	85.291642	27.681032	2177  	-1.2
125                     	780.0                  	1.3  	83                 	3.2  	313         	85.291666	27.681012	2183  	-1.2
126                     	779.3                  	1.2  	83                 	3.2  	314         	85.291689	27.680992	2190  	-1.2
127                     	778.6                  	1.2  	84                 	3.2  	315         	85.291713	27.680972	2197  	-1.3
128                     	778.0                  	1.2  	83                 	3.2  	316         	85.291737	27.680952	2204  	-1.3
129                     	777.3                  	1.1  	83                 	3.2  	317         	85.291760	27.680932	2211  	-1.4
130                     	776.7                  	1.1  	83                 	3.3  	318         	85.291784	27.680912	2218  	-1.5
131                     	776.0                  	1.0  	83                 	3.3  	317         	85.291808	27.680892	2224  	-1.5
132                     	775.4                  	1.0  	83                 	3.3  	316         	85.291831	27.680872	2231  	-1.6
133                     	774.7                  	1.0  	82                 	3.3  	315         	85.291855	27.680851	2238  	-1.7
134                     	774.0                  	0.9  	82                 	3.3  	314         	85.291879	27.680831	2245  	-1.7
135                     	773.3                  	0.9  	82                 	3.3  	313         	85.291902	27.680811	2252  	-1.8
136                     	772.6                  	0.9  	82                 	3.3  	313         	85.291926	27.680791	2259  	-1.9
137                     	772.0                  	0.8  	82                 	3.3  	312         	85.291961	27.680776	2266  	-1.9
138                     	771.3                  	0.8  	81                 	3.3  	311         	85.292002	27.680764	2274  	-2.0
139                     	770.6                  	0.7  	81                 	3.3  	310         	85.292044	27.680752	2281  	-2.1
140                     	769.9                  	0.7  	81                 	3.3  	309         	85.292086	27.680740	2288  	-2.2
141                     	769.2                  	0.7  	81                 	3.3  	308         	85.292127	27.680729	2295  	-2.2
142                     	768.5                  	0.6  	81                 	3.3  	307         	85.292169	27.680717	2303  	-2.3
143                     	767.8                  	0.6  	81                 	3.3  	306         	85.292211	27.680705	2310  	-2.3
144                     	767.1                  	0.6  	81                 	3.3  	306         	85.292253	27.680693	2317  	-2.4
145                     	766.4                  	0.5  	80                 	3.3  	305         	85.292294	27.680681	2324  	-2.4
146                     	765.7                  	0.5  	80                 	3.3  	304         	85.292336	27.680669	2332  	-2.5
147                     	765.0                  	0.5  	80                 	3.3  	303         	85.292378	27.680657	2339  	-2.5
148                     	764.3                  	0.4  	80                 	3.4  	302         	85.292419	27.680645	2346  	-2.6
149                     	763.7                  	0.4  	80                 	3.4  	301         	85.292461	27.680633	2353  	-2.6
150                     	763.0                  	0.4  	80                 	3.4  	300         	85.292503	27.680621	2361  	-2.7
151                     	762.3                  	0.3  	80                 	3.5  	299         	85.292544	27.680609	2368  	-2.8
152                     	761.6                  	0.3  	80                 	3.5  	298         	85.292586	27.680597	2375  	-2.8
153                     	760.9                  	0.2  	79                 	3.6  	297         	85.292628	27.680586	2382  	-2.9
154                     	760.2                  	0.2  	79                 	3.7  	296         	85.292669	27.680574	2390  	-2.9
155                     	759.5                  	0.2  	79                 	3.8  	295         	85.292711	27.680562	2397  	-3.0
156                     	758.8                  	0.1  	79                 	3.9  	293         	85.292753	27.680550	2404  	-3.0
157                     	758.2                  	0.1  	79                 	4.0  	292         	85.292794	27.680538	2411  	-3.1
158                     	757.5                  	0.0  	79                 	4.0  	291         	85.292836	27.680526	2419  	-3.1
159                     	756.8                  	0.0  	79                 	4.1  	291         	85.292878	27.680514	2426  	-3.2
160                     	756.1                  	-0.1 	79                 	4.2  	290         	85.292919	27.680502	2433  	-3.2
161                     	755.4                  	-0.1 	79                 	4.3  	289         	85.292961	27.680490	2440  	-3.2
162                     	754.7                  	-0.2 	79                 	4.4  	288         	85.293003	27.680478	2448  	-3.3
163                     	754.1                  	-0.2 	79                 	4.4  	287         	85.293044	27.680466	2455  	-3.3
164                     	753.4                  	-0.3 	79                 	4.5  	286         	85.293086	27.680454	2462  	-3.4
165                     	752.7                  	-0.3 	79                 	4.6  	286         	85.293128	27.680443	2469  	-3.4
166                     	752.0                  	-0.4 	80                 	4.7  	285         	85.293169	27.680431	2477  	-3.5
167                     	751.3                  	-0.4 	80                 	4.8  	284         	85.293211	27.680419	2484  	-3.5
168                     	750.7                  	-0.4 	80                 	4.8  	284         	85.293262	27.680409	2491  	-3.5
169                     	750.0                  	-0.5 	79                 	4.9  	283         	85.293313	27.680400	2498  	-3.6
170                     	749.3                  	-0.5 	79                 	5.0  	282         	85.293364	27.680391	2505  	-3.7
171                     	748.7                  	-0.5 	79                 	5.0  	282         	85.293415	27.680382	2512  	-3.7
172                     	748.0                  	-0.6 	79                 	5.0  	282         	85.293466	27.680372	2519  	-3.8
173                     	747.4                  	-0.6 	78                 	5.0  	282         	85.293517	27.680363	2526  	-3.9
174                     	746.7                  	-0.6 	78                 	5.1  	282         	85.293568	27.680354	2533  	-4.0
175                     	746.0                  	-0.7 	78                 	5.1  	282         	85.293619	27.680344	2540  	-4.0
176                     	745.4                  	-0.7 	77                 	5.1  	282         	85.293670	27.680335	2547  	-4.1
177                     	744.7                  	-0.7 	77                 	5.1  	282         	85.293721	27.680326	2554  	-4.2
178                     	744.1                  	-0.8 	77                 	5.1  	282         	85.293772	27.680317	2562  	-4.3
179                     	743.4                  	-0.8 	77                 	5.1  	282         	85.293823	27.680307	2569  	-4.4
180                     	742.7                  	-0.8 	76                 	5.1  	282         	85.293874	27.680298	2576  	-4.4
181                     	742.1                  	-0.8 	76                 	5.1  	282         	85.293925	27.680289	2583  	-4.5
182                     	741.4                  	-0.9 	76                 	5.1  	282         	85.293977	27.680280	2590  	-4.6
183                     	740.8                  	-0.9 	76                 	5.1  	282         	85.294028	27.680270	2597  	-4.7
184                     	740.1                  	-1.0 	75                 	5.1  	282         	85.294079	27.680261	2604  	-4.7
185                     	739.5                  	-1.0 	75                 	5.2  	282         	85.294130	27.680252	2611  	-4.8
186                     	738.8                  	-1.0 	75                 	5.2  	282         	85.294181	27.680242	2618  	-4.9
187                     	738.2                  	-1.1 	75                 	5.2  	282         	85.294232	27.680233	2625  	-5.0
188                     	737.5                  	-1.1 	74                 	5.2  	282         	85.294283	27.680224	2632  	-5.0
189                     	736.9                  	-1.1 	74                 	5.2  	282         	85.294334	27.680215	2639  	-5.1
190                     	736.2                  	-1.2 	74                 	5.2  	282         	85.294385	27.680205	2646  	-5.2
191                     	735.6                  	-1.2 	74                 	5.2  	282         	85.294436	27.680196	2653  	-5.3
192                     	734.9                  	-1.2 	73                 	5.2  	282         	85.294487	27.680187	2660  	-5.3
193                     	734.3                  	-1.3 	73                 	5.1  	281         	85.294538	27.680178	2668  	-5.4
194                     	733.6                  	-1.3 	73                 	5.1  	281         	85.294589	27.680168	2675  	-5.5
195                     	733.0                  	-1.3 	73                 	5.1  	280         	85.294640	27.680159	2682  	-5.6
196                     	732.3                  	-1.4 	73                 	5.1  	280         	85.294691	27.680150	2689  	-5.6
197                     	731.7                  	-1.4 	73                 	5.1  	280         	85.294735	27.680150	2696  	-5.7
198                     	731.0                  	-1.5 	73                 	5.0  	279         	85.294778	27.680150	2703  	-5.7
199                     	730.4                  	-1.5 	73                 	5.0  	279         	85.294822	27.680151	2710  	-5.8
200                     	729.7                  	-1.6 	73                 	5.0  	278         	85.294866	27.680151	2717  	-5.8
201                     	729.1                  	-1.6 	73                 	5.0  	278         	85.294909	27.680152	2724  	-5.9
202                     	728.4                  	-1.7 	73                 	5.0  	278         	85.294953	27.680152	2731  	-5.9
203                     	727.8                  	-1.7 	73                 	5.0  	277         	85.294997	27.680153	2738  	-6.0
204                     	727.1                  	-1.8 	73                 	4.9  	277         	85.295040	27.680153	2745  	-6.0
205                     	726.5                  	-1.8 	72                 	4.9  	276         	85.295084	27.680154	2752  	-6.1
206                     	725.9                  	-1.9 	72                 	4.9  	276         	85.295128	27.680154	2759  	-6.1
207                     	725.2                  	-1.9 	72                 	4.9  	275         	85.295171	27.680155	2766  	-6.2
208                     	724.6                  	-2.0 	72                 	4.9  	275         	85.295215	27.680155	2773  	-6.2
209                     	723.9                  	-2.0 	72                 	4.9  	274         	85.295259	27.680156	2780  	-6.3
210                     	723.3                  	-2.1 	72                 	4.8  	274         	85.295302	27.680156	2787  	-6.3
211                     	722.7                  	-2.1 	73                 	4.8  	274         	85.295346	27.680156	2794  	-6.4
212                     	722.0                  	-2.2 	73                 	4.7  	273         	85.295390	27.680157	2801  	-6.4
213                     	721.4                  	-2.2 	73                 	4.7  	273         	85.295433	27.680157	2808  	-6.5
214                     	720.7                  	-2.3 	73                 	4.6  	273         	85.295477	27.680158	2815  	-6.5
215                     	720.1                  	-2.3 	73                 	4.6  	272         	85.295521	27.680158	2822  	-6.6
216                     	719.5                  	-2.4 	73                 	4.5  	272         	85.295564	27.680159	2830  	-6.6
217                     	718.8                  	-2.5 	73                 	4.5  	272         	85.295608	27.680159	2837  	-6.6
218                     	718.2                  	-2.5 	73                 	4.4  	271         	85.295652	27.680160	2844  	-6.7
219                     	717.5                  	-2.6 	73                 	4.4  	271         	85.295695	27.680160	2851  	-6.7
220                     	716.9                  	-2.6 	73                 	4.3  	270         	85.295739	27.680161	2858  	-6.8
221                     	716.3                  	-2.7 	73                 	4.3  	270         	85.295783	27.680161	2865  	-6.8
222                     	715.6                  	-2.7 	73                 	4.2  	270         	85.295826	27.680162	2872  	-6.9
223                     	715.0                  	-2.8 	73                 	4.2  	269         	85.295870	27.680162	2879  	-6.9
224                     	714.3                  	-2.9 	73                 	4.1  	269         	85.295914	27.680162	2886  	-7.0
225                     	713.7                  	-3.0 	73                 	4.1  	268         	85.295957	27.680163	2893  	-7.0
226                     	713.1                  	-3.0 	73                 	4.0  	268         	85.295997	27.680164	2900  	-7.1
227                     	712.4                  	-3.1 	73                 	4.0  	267         	85.296026	27.680169	2907  	-7.1
228                     	711.8                  	-3.2 	74                 	3.9  	267         	85.296055	27.680173	2915  	-7.2
229                     	711.1                  	-3.2 	74                 	3.9  	266         	85.296085	27.680177	2922  	-7.2
230                     	710.4                  	-3.3 	74                 	3.8  	266         	85.296114	27.680181	2930  	-7.3
231                     	709.8                  	-3.4 	74                 	3.8  	266         	85.296143	27.680185	2937  	-7.4
232                     	709.1                  	-3.4 	74                 	3.7  	266         	85.296172	27.680190	2944  	-7.4
233                     	708.4                  	-3.5 	74                 	3.7  	265         	85.296201	27.680194	2952  	-7.5
234                     	707.8                  	-3.6 	74                 	3.6  	265         	85.296231	27.680198	2959  	-7.5
235                     	707.1                  	-3.7 	74                 	3.6  	265         	85.296260	27.680202	2967  	-7.6
236                     	706.5                  	-3.7 	74                 	3.5  	265         	85.296289	27.680206	2974  	-7.6
237                     	705.8                  	-3.8 	75                 	3.5  	265         	85.296318	27.680210	2981  	-7.6
238                     	705.1                  	-3.8 	75                 	3.4  	264         	85.296347	27.680215	2989  	-7.6
239                     	704.5                  	-3.9 	75                 	3.4  	264         	85.296376	27.680219	2996  	-7.7
240                     	703.8                  	-4.0 	75                 	3.4  	264         	85.296406	27.680223	3004  	-7.7
241                     	703.2                  	-4.0 	76                 	3.3  	264         	85.296435	27.680227	3011  	-7.7
242                     	702.5                  	-4.1 	76                 	3.3  	264         	85.296464	27.680231	3019  	-7.7
243                     	701.8                  	-4.2 	76                 	3.2  	263         	85.296493	27.680236	3026  	-7.8
244                     	701.2                  	-4.2 	76                 	3.2  	263         	85.296522	27.680240	3033  	-7.8
245                     	700.5                  	-4.3 	76                 	3.1  	263         	85.296552	27.680244	3041  	-7.8
246                     	699.9                  	-4.4 	77                 	3.1  	263         	85.296581	27.680248	3048  	-7.8
247                     	699.2                  	-4.4 	77                 	3.0  	262         	85.296610	27.680252	3056  	-7.9
248                     	698.5                  	-4.5 	77                 	3.0  	262         	85.296639	27.680257	3063  	-7.9
249                     	697.9                  	-4.6 	77                 	2.9  	262         	85.296668	27.680261	3070  	-7.9
250                     	697.2                  	-4.6 	77                 	2.9  	261         	85.296698	27.680265	3078  	-8.0
251                     	696.6                  	-4.7 	78                 	2.9  	261         	85.296727	27.680269	3085  	-8.0
252                     	695.9                  	-4.8 	78                 	2.9  	261         	85.296756	27.680273	3093  	-8.0
253                     	695.3                  	-4.8 	78                 	2.9  	261         	85.296785	27.680277	3100  	-8.1
254                     	694.6                  	-4.9 	78                 	2.9  	261         	85.296814	27.680282	3107  	-8.1
255                     	694.0                  	-4.9 	78                 	2.9  	261         	85.296844	27.680286	3115  	-8.2
256                     	693.3                  	-5.0 	78                 	2.9  	261         	85.296873	27.680290	3122  	-8.2
257                     	692.7                  	-5.1 	78                 	2.9  	261         	85.296910	27.680290	3130  	-8.3
258                     	692.0                  	-5.1 	78                 	2.9  	261         	85.296947	27.680289	3137  	-8.3
259                     	691.3                  	-5.2 	78                 	2.9  	261         	85.296984	27.680289	3145  	-8.3
260                     	690.7                  	-5.3 	79                 	2.9  	261         	85.297022	27.680288	3152  	-8.4
261                     	690.0                  	-5.3 	79                 	2.9  	261         	85.297059	27.680288	3160  	-8.4
262                     	689.4                  	-5.4 	79                 	3.0  	261         	85.297097	27.680287	3167  	-8.5
263                     	688.7                  	-5.4 	79                 	3.0  	261         	85.297134	27.680287	3175  	-8.5
264                     	688.1                  	-5.5 	79                 	3.0  	261         	85.297171	27.680286	3182  	-8.6
265                     	687.4                  	-5.5 	79                 	3.0  	261         	85.297209	27.680286	3189  	-8.6
266                     	686.7                  	-5.6 	79                 	3.0  	261         	85.297246	27.680285	3197  	-8.7
267                     	686.1                  	-5.7 	79                 	3.0  	261         	85.297283	27.680285	3204  	-8.8
268                     	685.4                  	-5.7 	79                 	3.0  	261         	85.297321	27.680284	3212  	-8.8
269                     	684.8                  	-5.8 	78                 	3.0  	260         	85.297358	27.680284	3219  	-8.9
270                     	684.1                  	-5.8 	78                 	3.0  	260         	85.297396	27.680283	3227  	-8.9
271                     	683.5                  	-5.9 	78                 	3.1  	262         	85.297433	27.680283	3234  	-9.0
272                     	682.8                  	-5.9 	78                 	3.1  	263         	85.297470	27.680282	3242  	-9.1
273                     	682.2                  	-6.0 	78                 	3.2  	264         	85.297508	27.680282	3249  	-9.1
274                     	681.5                  	-6.0 	78                 	3.2  	264         	85.297545	27.680281	3257  	-9.2
275                     	680.9                  	-6.1 	78                 	3.3  	265         	85.297582	27.680281	3264  	-9.2
276                     	680.2                  	-6.1 	78                 	3.3  	266         	85.297620	27.680280	3272  	-9.3
277                     	679.6                  	-6.2 	78                 	3.4  	267         	85.297657	27.680280	3279  	-9.3
278                     	678.9                  	-6.2 	78                 	3.5  	268         	85.297695	27.680279	3287  	-9.4
279                     	678.3                  	-6.3 	78                 	3.5  	269         	85.297732	27.680279	3294  	-9.5
280                     	677.6                  	-6.4 	78                 	3.6  	270         	85.297769	27.680278	3302  	-9.5
281                     	677.0                  	-6.4 	78                 	3.6  	270         	85.297807	27.680278	3309  	-9.6
282                     	676.3                  	-6.5 	78                 	3.7  	271         	85.297844	27.680277	3317  	-9.6
283                     	675.7                  	-6.5 	78                 	3.8  	272         	85.297881	27.680277	3324  	-9.7
284                     	675.1                  	-6.6 	78                 	3.8  	272         	85.297919	27.680276	3331  	-9.7
285                     	674.4                  	-6.6 	78                 	3.9  	273         	85.297956	27.680276	3339  	-9.8
286                     	673.8                  	-6.7 	78                 	4.0  	274         	85.297996	27.680272	3346  	-9.8
287                     	673.1                  	-6.7 	78                 	4.0  	274         	85.298044	27.680255	3354  	-9.9
288                     	672.5                  	-6.8 	78                 	4.1  	275         	85.298091	27.680238	3361  	-9.9
289                     	671.8                  	-6.8 	78                 	4.2  	275         	85.298139	27.680221	3369  	-10.0
290                     	671.2                  	-6.8 	77                 	4.2  	276         	85.298186	27.680204	3376  	-10.1
291                     	670.5                  	-6.8 	77                 	4.3  	277         	85.298234	27.680187	3384  	-10.2
292                     	669.9                  	-6.8 	76                 	4.3  	278         	85.298282	27.680170	3391  	-10.3
293                     	669.3                  	-6.8 	75                 	4.3  	279         	85.298329	27.680153	3399  	-10.4
294                     	668.6                  	-6.8 	75                 	4.3  	280         	85.298377	27.680136	3406  	-10.6
295                     	668.0                  	-6.8 	74                 	4.4  	281         	85.298424	27.680119	3414  	-10.7
296                     	667.3                  	-6.9 	73                 	4.5  	282         	85.298472	27.680102	3421  	-10.8
297                     	666.7                  	-6.9 	73                 	4.5  	283         	85.298519	27.680085	3429  	-10.9
298                     	666.1                  	-6.9 	72                 	4.5  	284         	85.298567	27.680068	3436  	-11.1
299                     	665.4                  	-6.9 	71                 	4.6  	285         	85.298615	27.680051	3444  	-11.2
