Profile Data:
Time                    	P                      	T    	Hu                      	Ws   	Wd          	Long.    	Lat.     	Geopot	Dewp.
[sec]                   	[hPa]                  	[°C] 	[%]                     	[m/s]	[°]         	[°]      	[°]      	[m]   	[°C]
0                       	870.6                  	6.1  	100                     	0.4  	211         	85.289642	27.681809	1311  	6.1
1                       	869.7                  	6.2  	98                      	0.4  	211         	85.289633	27.681817	1320  	5.9
2                       	868.8                  	6.3  	96                      	0.4  	211         	85.289624	27.681825	1328  	5.8
3                       	867.9                  	6.4  	94                      	0.4  	210         	85.289615	27.681833	1337  	5.6
4                       	866.9                  	6.6  	93                      	0.4  	210         	85.289606	27.681841	1346  	5.4
5                       	866.0                  	6.7  	91                      	0.4  	210         	85.289597	27.681849	1354  	5.3
6                       	865.1                  	6.8  	89                      	0.3  	210         	85.289588	27.681857	1363  	5.1
7                       	864.2                  	6.8  	87                      	0.3  	209         	85.289580	27.681865	1371  	4.8
8                       	863.3                  	6.7  	86                      	0.3  	209         	85.289571	27.681873	1380  	4.6
9                       	862.4                  	6.7  	86                      	0.3  	208         	85.289562	27.681881	1389  	4.5
10                      	861.5                  	6.6  	86                      	0.3  	208         	85.289553	27.681889	1397  	4.5
11                      	860.6                  	6.6  	86                      	0.3  	207         	85.289544	27.681897	1406  	4.4
12                      	859.7                  	6.5  	86                      	0.3  	207         	85.289535	27.681905	1415  	4.3
13                      	858.8                  	6.5  	86                      	0.3  	206         	85.289526	27.681913	1423  	4.3
14                      	857.9                  	6.4  	86                      	0.3  	205         	85.289518	27.681921	1432  	4.2
15                      	857.0                  	6.3  	86                      	0.3  	203         	85.289510	27.681928	1441  	4.1
16                      	856.1                  	6.3  	86                      	0.3  	202         	85.289510	27.681929	1449  	4.1
17                      	855.2                  	6.2  	86                      	0.2  	199         	85.289510	27.681930	1458  	4.0
18                      	854.3                  	6.2  	86                      	0.2  	196         	85.289510	27.681930	1466  	3.9
19                      	853.6                  	6.1  	86                      	0.2  	192         	85.289509	27.681931	1473  	3.9
20                      	853.0                  	6.1  	86                      	0.2  	185         	85.289509	27.681932	1480  	3.8
21                      	852.3                  	6.0  	86                      	0.2  	174         	85.289509	27.681932	1486  	3.8
22                      	851.7                  	6.0  	86                      	0.2  	153         	85.289509	27.681933	1492  	3.7
23                      	851.0                  	5.9  	86                      	0.2  	120         	85.289509	27.681934	1498  	3.7
24                      	850.3                  	5.9  	86                      	0.2  	090         	85.289509	27.681934	1504  	3.7
25                      	849.7                  	5.8  	86                      	0.2  	072         	85.289509	27.681935	1511  	3.6
26                      	849.0                  	5.7  	86                      	0.2  	063         	85.289509	27.681936	1517  	3.6
27                      	848.4                  	5.7  	86                      	0.2  	057         	85.289509	27.681936	1523  	3.6
28                      	847.8                  	5.6  	86                      	0.1  	053         	85.289509	27.681937	1529  	3.5
29                      	847.1                  	5.6  	86                      	0.1  	050         	85.289509	27.681938	1535  	3.5
30                      	846.5                  	5.5  	86                      	0.1  	048         	85.289509	27.681938	1542  	3.4
31                      	845.8                  	5.5  	86                      	0.1  	057         	85.289509	27.681939	1548  	3.4
32                      	845.2                  	5.4  	86                      	0.2  	066         	85.289509	27.681940	1554  	3.4
33                      	844.6                  	5.4  	86                      	0.2  	075         	85.289508	27.681940	1560  	3.3
34                      	843.9                  	5.3  	87                      	0.2  	083         	85.289508	27.681941	1567  	3.3
35                      	843.3                  	5.3  	87                      	0.2  	090         	85.289508	27.681942	1573  	3.3
36                      	842.6                  	5.2  	87                      	0.2  	096         	85.289508	27.681942	1579  	3.2
37                      	842.0                  	5.2  	87                      	0.2  	102         	85.289508	27.681943	1585  	3.2
38                      	841.4                  	5.1  	87                      	0.3  	106         	85.289508	27.681944	1591  	3.2
39                      	840.7                  	5.1  	87                      	0.3  	110         	85.289508	27.681944	1598  	3.1
40                      	840.1                  	5.0  	87                      	0.3  	113         	85.289508	27.681945	1604  	3.1
41                      	839.4                  	5.0  	87                      	0.3  	116         	85.289508	27.681946	1610  	3.1
42                      	838.8                  	4.9  	88                      	0.3  	118         	85.289508	27.681946	1616  	3.0
43                      	838.2                  	4.9  	88                      	0.3  	121         	85.289508	27.681947	1622  	3.0
44                      	837.5                  	4.8  	88                      	0.3  	122         	85.289508	27.681948	1629  	3.0
45                      	836.9                  	4.8  	88                      	0.4  	124         	85.289508	27.681948	1635  	2.9
46                      	836.2                  	4.7  	88                      	0.4  	126         	85.289506	27.681949	1641  	2.9
47                      	835.6                  	4.7  	88                      	0.4  	127         	85.289494	27.681952	1647  	2.9
48                      	835.0                  	4.6  	88                      	0.4  	128         	85.289482	27.681955	1654  	2.9
49                      	834.3                  	4.6  	88                      	0.4  	129         	85.289470	27.681958	1660  	2.8
50                      	833.7                  	4.6  	88                      	0.4  	130         	85.289458	27.681960	1666  	2.8
51                      	833.0                  	4.5  	88                      	0.5  	131         	85.289446	27.681963	1672  	2.8
52                      	832.4                  	4.5  	89                      	0.5  	132         	85.289434	27.681966	1679  	2.8
53                      	831.8                  	4.4  	89                      	0.5  	132         	85.289422	27.681968	1685  	2.7
54                      	831.1                  	4.4  	89                      	0.5  	133         	85.289410	27.681971	1691  	2.7
55                      	830.5                  	4.4  	89                      	0.5  	134         	85.289398	27.681974	1697  	2.7
56                      	829.9                  	4.3  	89                      	0.5  	134         	85.289386	27.681977	1704  	2.7
57                      	829.2                  	4.3  	89                      	0.6  	135         	85.289374	27.681979	1710  	2.6
58                      	828.6                  	4.2  	89                      	0.6  	135         	85.289362	27.681982	1716  	2.6
59                      	827.9                  	4.2  	89                      	0.6  	136         	85.289350	27.681985	1723  	2.6
60                      	827.3                  	4.2  	89                      	0.6  	136         	85.289338	27.681988	1729  	2.6
61                      	826.7                  	4.1  	89                      	0.6  	131         	85.289326	27.681990	1735  	2.5
62                      	826.0                  	4.1  	89                      	0.7  	127         	85.289314	27.681993	1741  	2.5
63                      	825.4                  	4.1  	89                      	0.7  	123         	85.289302	27.681996	1748  	2.5
64                      	824.8                  	4.1  	89                      	0.8  	119         	85.289290	27.681999	1754  	2.5
65                      	824.1                  	4.1  	89                      	0.8  	115         	85.289278	27.682001	1760  	2.4
66                      	823.5                  	4.0  	89                      	0.8  	111         	85.289266	27.682004	1766  	2.4
67                      	822.9                  	4.0  	89                      	0.9  	108         	85.289254	27.682007	1773  	2.4
68                      	822.2                  	4.0  	89                      	0.9  	105         	85.289242	27.682010	1779  	2.3
69                      	821.6                  	4.0  	89                      	0.9  	103         	85.289230	27.682012	1785  	2.3
70                      	821.0                  	3.9  	89                      	1.0  	100         	85.289218	27.682015	1792  	2.3
71                      	820.3                  	3.9  	89                      	1.0  	098         	85.289206	27.682018	1798  	2.3
72                      	819.7                  	3.9  	89                      	1.1  	096         	85.289194	27.682021	1804  	2.2
73                      	819.0                  	3.9  	89                      	1.1  	094         	85.289182	27.682023	1810  	2.2
74                      	818.4                  	3.9  	89                      	1.1  	092         	85.289170	27.682026	1817  	2.2
75                      	817.7                  	3.9  	88                      	1.2  	091         	85.289158	27.682029	1823  	2.2
76                      	817.0                  	4.0  	88                      	1.2  	089         	85.289147	27.682026	1830  	2.2
77                      	816.4                  	4.0  	88                      	1.3  	088         	85.289135	27.682020	1837  	2.2
78                      	815.7                  	4.0  	88                      	1.3  	087         	85.289123	27.682013	1844  	2.2
79                      	815.0                  	4.1  	88                      	1.3  	085         	85.289112	27.682007	1851  	2.2
80                      	814.3                  	4.1  	88                      	1.4  	084         	85.289100	27.682000	1858  	2.2
81                      	813.6                  	4.1  	87                      	1.4  	083         	85.289088	27.681994	1865  	2.2
82                      	812.9                  	4.2  	87                      	1.5  	082         	85.289077	27.681987	1872  	2.2
83                      	812.2                  	4.2  	87                      	1.5  	082         	85.289065	27.681981	1879  	2.2
84                      	811.5                  	4.2  	87                      	1.5  	081         	85.289054	27.681974	1886  	2.2
85                      	810.8                  	4.3  	87                      	1.6  	080         	85.289042	27.681968	1893  	2.2
86                      	810.1                  	4.3  	86                      	1.6  	079         	85.289030	27.681961	1900  	2.2
87                      	809.4                  	4.3  	86                      	1.6  	079         	85.289019	27.681955	1907  	2.2
88                      	808.7                  	4.2  	86                      	1.7  	078         	85.289007	27.681948	1914  	2.1
89                      	808.0                  	4.2  	86                      	1.7  	077         	85.288996	27.681942	1921  	2.1
90                      	807.3                  	4.2  	86                      	1.8  	077         	85.288984	27.681935	1928  	2.0
91                      	806.7                  	4.1  	86                      	1.7  	076         	85.288972	27.681929	1935  	2.0
92                      	806.0                  	4.1  	86                      	1.6  	075         	85.288961	27.681922	1942  	1.9
93                      	805.3                  	4.1  	85                      	1.6  	074         	85.288949	27.681916	1949  	1.8
94                      	804.6                  	4.0  	85                      	1.5  	073         	85.288937	27.681909	1956  	1.8
95                      	803.9                  	4.0  	85                      	1.5  	072         	85.288926	27.681903	1963  	1.7
96                      	803.2                  	3.9  	85                      	1.4  	071         	85.288914	27.681896	1970  	1.6
97                      	802.5                  	3.9  	85                      	1.4  	070         	85.288903	27.681890	1977  	1.6
98                      	801.8                  	3.9  	85                      	1.3  	069         	85.288891	27.681883	1984  	1.5
99                      	801.1                  	3.8  	84                      	1.3  	067         	85.288879	27.681877	1991  	1.5
100                     	800.4                  	3.8  	84                      	1.2  	066         	85.288868	27.681870	1998  	1.4
101                     	799.7                  	3.7  	84                      	1.2  	064         	85.288856	27.681864	2005  	1.4
102                     	799.1                  	3.7  	84                      	1.1  	062         	85.288845	27.681857	2012  	1.3
103                     	798.4                  	3.7  	84                      	1.1  	060         	85.288833	27.681851	2019  	1.3
104                     	797.7                  	3.6  	84                      	1.0  	057         	85.288821	27.681844	2026  	1.2
105                     	797.0                  	3.6  	85                      	1.0  	054         	85.288810	27.681838	2033  	1.2
106                     	796.4                  	3.5  	85                      	0.9  	051         	85.288799	27.681831	2040  	1.2
107                     	795.7                  	3.5  	85                      	0.8  	048         	85.288801	27.681827	2046  	1.1
108                     	795.0                  	3.4  	85                      	0.8  	044         	85.288804	27.681824	2053  	1.1
109                     	794.4                  	3.4  	85                      	0.7  	040         	85.288806	27.681820	2059  	1.0
110                     	793.8                  	3.3  	85                      	0.7  	035         	85.288808	27.681816	2066  	1.0
111                     	793.1                  	3.3  	85                      	0.7  	033         	85.288810	27.681812	2072  	1.0
112                     	792.5                  	3.2  	85                      	0.7  	030         	85.288813	27.681808	2079  	0.9
113                     	791.8                  	3.2  	85                      	0.7  	027         	85.288815	27.681805	2085  	0.9
114                     	791.2                  	3.2  	85                      	0.7  	025         	85.288817	27.681801	2092  	0.9
115                     	790.6                  	3.1  	85                      	0.7  	022         	85.288820	27.681797	2098  	0.9
116                     	789.9                  	3.1  	85                      	0.7  	019         	85.288822	27.681793	2105  	0.8
117                     	789.3                  	3.1  	85                      	0.7  	016         	85.288824	27.681789	2111  	0.8
118                     	788.7                  	3.1  	85                      	0.7  	014         	85.288826	27.681786	2118  	0.8
119                     	788.0                  	3.0  	85                      	0.8  	011         	85.288829	27.681782	2124  	0.8
120                     	787.4                  	3.0  	85                      	0.8  	009         	85.288831	27.681778	2131  	0.8
121                     	786.8                  	3.0  	85                      	0.8  	006         	85.288833	27.681774	2137  	0.8
122                     	786.1                  	3.0  	85                      	0.8  	004         	85.288835	27.681770	2144  	0.8
123                     	785.5                  	2.9  	85                      	0.8  	001         	85.288838	27.681766	2151  	0.7
124                     	784.9                  	2.9  	85                      	0.8  	359         	85.288840	27.681763	2157  	0.7
125                     	784.2                  	2.9  	86                      	0.8  	357         	85.288842	27.681759	2164  	0.7
126                     	783.6                  	2.9  	86                      	0.8  	355         	85.288845	27.681755	2170  	0.7
127                     	783.0                  	2.8  	86                      	0.8  	353         	85.288847	27.681751	2177  	0.7
128                     	782.3                  	2.8  	86                      	0.8  	351         	85.288849	27.681747	2183  	0.7
129                     	781.7                  	2.8  	86                      	0.8  	349         	85.288851	27.681744	2190  	0.6
130                     	781.1                  	2.8  	86                      	0.8  	347         	85.288854	27.681740	2196  	0.6
131                     	780.5                  	2.8  	86                      	0.9  	347         	85.288856	27.681736	2203  	0.6
132                     	779.8                  	2.7  	86                      	0.9  	346         	85.288858	27.681732	2209  	0.6
133                     	779.2                  	2.7  	86                      	0.9  	345         	85.288861	27.681728	2216  	0.6
134                     	778.6                  	2.7  	86                      	0.9  	343         	85.288863	27.681725	2222  	0.6
135                     	777.9                  	2.7  	86                      	0.9  	341         	85.288865	27.681721	2229  	0.5
136                     	777.3                  	2.6  	86                      	0.9  	337         	85.288867	27.681717	2235  	0.5
137                     	776.7                  	2.6  	86                      	0.9  	329         	85.288864	27.681722	2242  	0.5
138                     	776.1                  	2.6  	86                      	0.9  	310         	85.288855	27.681734	2249  	0.5
139                     	775.4                  	2.6  	86                      	0.9  	256         	85.288847	27.681746	2255  	0.5
140                     	774.8                  	2.6  	86                      	0.9  	209         	85.288839	27.681757	2262  	0.5
141                     	774.1                  	2.5  	86                      	1.0  	194         	85.288831	27.681769	2269  	0.4
142                     	773.5                  	2.5  	86                      	1.0  	187         	85.288822	27.681781	2275  	0.4
143                     	772.9                  	2.5  	86                      	1.0  	184         	85.288814	27.681793	2282  	0.4
144                     	772.2                  	2.5  	86                      	1.0  	182         	85.288806	27.681804	2289  	0.3
145                     	771.6                  	2.5  	86                      	1.0  	180         	85.288798	27.681816	2295  	0.3
146                     	771.0                  	2.4  	86                      	1.0  	179         	85.288789	27.681828	2302  	0.3
147                     	770.3                  	2.4  	86                      	1.0  	178         	85.288781	27.681840	2308  	0.3
148                     	769.7                  	2.4  	86                      	1.0  	178         	85.288773	27.681851	2315  	0.2
149                     	769.1                  	2.4  	85                      	1.0  	177         	85.288765	27.681863	2322  	0.2
150                     	768.4                  	2.3  	85                      	1.0  	177         	85.288756	27.681875	2328  	0.2
151                     	767.8                  	2.3  	85                      	1.1  	173         	85.288748	27.681887	2335  	0.1
152                     	767.2                  	2.3  	85                      	1.1  	170         	85.288740	27.681898	2342  	0.1
153                     	766.5                  	2.3  	85                      	1.2  	168         	85.288732	27.681910	2348  	0.1
154                     	765.9                  	2.2  	85                      	1.2  	165         	85.288723	27.681922	2355  	0.0
155                     	765.3                  	2.2  	85                      	1.2  	162         	85.288715	27.681934	2362  	0.0
156                     	764.6                  	2.2  	85                      	1.3  	160         	85.288707	27.681946	2368  	-0.1
157                     	764.0                  	2.1  	85                      	1.3  	157         	85.288699	27.681957	2375  	-0.1
158                     	763.4                  	2.1  	85                      	1.4  	155         	85.288690	27.681969	2382  	-0.2
159                     	762.8                  	2.1  	85                      	1.4  	153         	85.288682	27.681981	2388  	-0.2
160                     	762.1                  	2.0  	85                      	1.4  	151         	85.288674	27.681993	2395  	-0.2
161                     	761.5                  	2.0  	85                      	1.5  	149         	85.288666	27.682004	2402  	-0.3
162                     	760.9                  	2.0  	85                      	1.5  	147         	85.288657	27.682016	2408  	-0.3
163                     	760.3                  	1.9  	85                      	1.6  	146         	85.288649	27.682028	2415  	-0.4
164                     	759.6                  	1.9  	85                      	1.6  	144         	85.288641	27.682040	2422  	-0.4
165                     	759.0                  	1.9  	84                      	1.7  	143         	85.288633	27.682051	2428  	-0.5
166                     	758.4                  	1.8  	84                      	1.7  	141         	85.288624	27.682063	2435  	-0.5
167                     	757.8                  	1.8  	84                      	1.7  	140         	85.288613	27.682077	2442  	-0.6
168                     	757.1                  	1.7  	84                      	1.8  	139         	85.288597	27.682095	2448  	-0.6
169                     	756.5                  	1.7  	84                      	1.8  	138         	85.288581	27.682112	2455  	-0.7
170                     	755.9                  	1.7  	84                      	1.9  	137         	85.288564	27.682130	2461  	-0.7
171                     	755.3                  	1.6  	84                      	1.9  	137         	85.288548	27.682148	2468  	-0.8
172                     	754.7                  	1.6  	84                      	1.9  	137         	85.288531	27.682165	2475  	-0.8
173                     	754.0                  	1.5  	84                      	1.9  	137         	85.288515	27.682183	2481  	-0.9
174                     	753.4                  	1.5  	84                      	1.9  	138         	85.288499	27.682201	2488  	-1.0
175                     	752.8                  	1.5  	84                      	2.0  	138         	85.288482	27.682219	2494  	-1.0
176                     	752.2                  	1.4  	83                      	2.0  	138         	85.288466	27.682236	2501  	-1.1
177                     	751.6                  	1.4  	83                      	2.0  	138         	85.288449	27.682254	2507  	-1.1
178                     	751.0                  	1.3  	83                      	2.0  	138         	85.288433	27.682272	2514  	-1.2
179                     	750.4                  	1.3  	83                      	2.1  	139         	85.288417	27.682289	2521  	-1.2
180                     	749.7                  	1.2  	83                      	2.1  	139         	85.288400	27.682307	2527  	-1.3
181                     	749.1                  	1.2  	83                      	2.1  	139         	85.288384	27.682325	2534  	-1.4
182                     	748.5                  	1.2  	83                      	2.1  	139         	85.288368	27.682343	2540  	-1.4
183                     	747.9                  	1.2  	82                      	2.2  	139         	85.288351	27.682360	2547  	-1.5
184                     	747.3                  	1.1  	82                      	2.2  	139         	85.288335	27.682378	2554  	-1.5
185                     	746.7                  	1.1  	82                      	2.2  	140         	85.288318	27.682396	2560  	-1.6
186                     	746.1                  	1.1  	82                      	2.2  	140         	85.288302	27.682413	2567  	-1.7
187                     	745.5                  	1.0  	82                      	2.3  	140         	85.288286	27.682431	2573  	-1.7
188                     	744.9                  	1.0  	81                      	2.3  	140         	85.288269	27.682449	2580  	-1.8
189                     	744.3                  	1.0  	81                      	2.3  	140         	85.288253	27.682467	2586  	-1.8
190                     	743.6                  	1.0  	81                      	2.3  	140         	85.288236	27.682484	2593  	-1.9
191                     	743.0                  	0.9  	81                      	2.4  	141         	85.288220	27.682502	2600  	-2.0
192                     	742.4                  	0.9  	81                      	2.5  	141         	85.288204	27.682520	2606  	-2.0
193                     	741.8                  	0.9  	81                      	2.5  	141         	85.288187	27.682537	2613  	-2.1
194                     	741.2                  	0.8  	80                      	2.6  	141         	85.288171	27.682555	2619  	-2.2
195                     	740.6                  	0.8  	80                      	2.6  	142         	85.288155	27.682573	2626  	-2.2
196                     	740.0                  	0.7  	80                      	2.7  	142         	85.288138	27.682591	2633  	-2.2
197                     	739.4                  	0.7  	80                      	2.7  	142         	85.288122	27.682608	2639  	-2.3
198                     	738.8                  	0.6  	80                      	2.8  	143         	85.288105	27.682630	2646  	-2.3
199                     	738.2                  	0.6  	81                      	2.9  	143         	85.288088	27.682655	2652  	-2.4
200                     	737.6                  	0.5  	81                      	2.9  	143         	85.288071	27.682680	2659  	-2.4
201                     	737.0                  	0.5  	81                      	3.0  	143         	85.288054	27.682705	2665  	-2.5
202                     	736.4                  	0.4  	81                      	3.0  	143         	85.288038	27.682730	2672  	-2.5
203                     	735.8                  	0.4  	81                      	3.1  	144         	85.288021	27.682755	2678  	-2.6
204                     	735.2                  	0.3  	81                      	3.1  	144         	85.288004	27.682779	2684  	-2.6
205                     	734.6                  	0.3  	81                      	3.2  	144         	85.287987	27.682804	2691  	-2.7
206                     	734.0                  	0.2  	81                      	3.2  	144         	85.287970	27.682829	2697  	-2.7
207                     	733.5                  	0.2  	81                      	3.3  	144         	85.287953	27.682854	2704  	-2.7
208                     	732.9                  	0.1  	81                      	3.4  	145         	85.287936	27.682879	2710  	-2.8
209                     	732.3                  	0.1  	81                      	3.4  	145         	85.287919	27.682904	2717  	-2.8
210                     	731.7                  	0.0  	81                      	3.5  	145         	85.287903	27.682928	2723  	-2.9
211                     	731.1                  	0.0  	81                      	3.4  	145         	85.287886	27.682953	2730  	-2.9
212                     	730.5                  	-0.1 	81                      	3.4  	145         	85.287869	27.682978	2736  	-2.9
213                     	729.9                  	-0.2 	81                      	3.4  	146         	85.287852	27.683003	2743  	-3.0
214                     	729.3                  	-0.2 	81                      	3.4  	146         	85.287835	27.683028	2749  	-3.0
215                     	728.7                  	-0.3 	81                      	3.3  	146         	85.287818	27.683052	2756  	-3.1
216                     	728.1                  	-0.3 	81                      	3.3  	147         	85.287801	27.683077	2762  	-3.1
217                     	727.6                  	-0.4 	81                      	3.3  	147         	85.287785	27.683102	2769  	-3.1
218                     	727.0                  	-0.4 	82                      	3.3  	147         	85.287768	27.683127	2775  	-3.2
219                     	726.4                  	-0.5 	82                      	3.2  	148         	85.287751	27.683152	2782  	-3.2
220                     	725.8                  	-0.5 	82                      	3.2  	148         	85.287734	27.683177	2788  	-3.3
221                     	725.2                  	-0.6 	82                      	3.2  	148         	85.287717	27.683201	2795  	-3.3
222                     	724.6                  	-0.6 	82                      	3.2  	149         	85.287700	27.683226	2801  	-3.3
223                     	724.0                  	-0.6 	82                      	3.1  	149         	85.287683	27.683251	2807  	-3.4
224                     	723.4                  	-0.7 	82                      	3.1  	149         	85.287666	27.683276	2814  	-3.4
225                     	722.9                  	-0.7 	82                      	3.1  	150         	85.287650	27.683301	2820  	-3.4
226                     	722.3                  	-0.8 	82                      	3.1  	150         	85.287633	27.683326	2827  	-3.5
227                     	721.7                  	-0.8 	82                      	3.1  	150         	85.287616	27.683350	2833  	-3.5
228                     	721.1                  	-0.8 	82                      	3.0  	151         	85.287595	27.683366	2840  	-3.5
229                     	720.5                  	-0.9 	82                      	3.0  	151         	85.287572	27.683376	2847  	-3.6
230                     	719.9                  	-0.9 	82                      	3.0  	151         	85.287550	27.683387	2853  	-3.6
231                     	719.3                  	-0.9 	82                      	2.9  	150         	85.287527	27.683398	2860  	-3.7
232                     	718.7                  	-1.0 	82                      	2.9  	149         	85.287505	27.683409	2867  	-3.7
233                     	718.1                  	-1.0 	82                      	2.9  	148         	85.287482	27.683420	2874  	-3.7
234                     	717.5                  	-1.0 	82                      	2.8  	147         	85.287460	27.683431	2880  	-3.8
235                     	716.9                  	-1.1 	82                      	2.8  	145         	85.287437	27.683442	2887  	-3.8
236                     	716.3                  	-1.2 	82                      	2.8  	144         	85.287414	27.683452	2894  	-3.9
237                     	715.7                  	-1.2 	82                      	2.7  	143         	85.287392	27.683463	2900  	-3.9
238                     	715.1                  	-1.3 	82                      	2.7  	141         	85.287369	27.683474	2907  	-4.0
239                     	714.5                  	-1.3 	82                      	2.7  	140         	85.287347	27.683485	2914  	-4.0
240                     	713.9                  	-1.4 	82                      	2.6  	139         	85.287324	27.683496	2920  	-4.1
241                     	713.3                  	-1.4 	82                      	2.6  	137         	85.287302	27.683507	2927  	-4.1
242                     	712.7                  	-1.5 	82                      	2.5  	135         	85.287279	27.683518	2934  	-4.2
243                     	712.1                  	-1.5 	82                      	2.5  	134         	85.287257	27.683528	2941  	-4.2
244                     	711.5                  	-1.6 	82                      	2.5  	132         	85.287234	27.683539	2947  	-4.3
245                     	710.9                  	-1.6 	82                      	2.4  	131         	85.287211	27.683550	2954  	-4.3
246                     	710.3                  	-1.7 	82                      	2.4  	129         	85.287189	27.683561	2961  	-4.4
247                     	709.7                  	-1.7 	82                      	2.4  	127         	85.287166	27.683572	2967  	-4.4
248                     	709.1                  	-1.8 	82                      	2.3  	125         	85.287144	27.683583	2974  	-4.5
249                     	708.5                  	-1.8 	82                      	2.3  	123         	85.287121	27.683594	2981  	-4.5
250                     	707.9                  	-1.9 	82                      	2.3  	122         	85.287099	27.683604	2987  	-4.6
251                     	707.3                  	-2.0 	82                      	2.3  	120         	85.287076	27.683615	2994  	-4.7
252                     	706.7                  	-2.0 	82                      	2.4  	119         	85.287053	27.683626	3001  	-4.7
253                     	706.1                  	-2.1 	82                      	2.4  	118         	85.287031	27.683637	3008  	-4.8
254                     	705.5                  	-2.1 	82                      	2.5  	118         	85.287008	27.683648	3014  	-4.8
255                     	704.9                  	-2.2 	82                      	2.5  	117         	85.286986	27.683659	3021  	-4.9
256                     	704.3                  	-2.3 	82                      	2.6  	116         	85.286963	27.683670	3028  	-4.9
257                     	703.7                  	-2.3 	82                      	2.7  	115         	85.286941	27.683680	3034  	-5.0
258                     	703.1                  	-2.4 	82                      	2.7  	114         	85.286918	27.683691	3041  	-5.0
259                     	702.5                  	-2.4 	82                      	2.8  	113         	85.286885	27.683703	3048  	-5.1
260                     	701.8                  	-2.5 	82                      	2.9  	113         	85.286851	27.683715	3056  	-5.1
261                     	701.2                  	-2.6 	82                      	2.9  	112         	85.286816	27.683726	3063  	-5.2
262                     	700.5                  	-2.6 	82                      	3.0  	111         	85.286782	27.683738	3071  	-5.3
263                     	699.9                  	-2.7 	82                      	3.0  	111         	85.286747	27.683750	3078  	-5.3
264                     	699.2                  	-2.8 	82                      	3.1  	110         	85.286713	27.683762	3086  	-5.3
265                     	698.5                  	-2.8 	82                      	3.2  	110         	85.286678	27.683774	3093  	-5.4
266                     	697.9                  	-2.9 	82                      	3.2  	109         	85.286644	27.683785	3100  	-5.4
267                     	697.2                  	-3.0 	83                      	3.3  	108         	85.286609	27.683797	3108  	-5.5
268                     	696.6                  	-3.0 	83                      	3.4  	108         	85.286575	27.683809	3115  	-5.5
269                     	695.9                  	-3.1 	83                      	3.4  	107         	85.286540	27.683821	3123  	-5.6
270                     	695.3                  	-3.2 	83                      	3.5  	107         	85.286506	27.683833	3130  	-5.6
271                     	694.6                  	-3.2 	83                      	3.5  	107         	85.286471	27.683844	3138  	-5.7
272                     	694.0                  	-3.3 	83                      	3.5  	107         	85.286437	27.683856	3145  	-5.8
273                     	693.3                  	-3.4 	83                      	3.5  	107         	85.286402	27.683868	3153  	-5.8
274                     	692.7                  	-3.4 	83                      	3.5  	108         	85.286368	27.683880	3160  	-5.9
275                     	692.0                  	-3.5 	83                      	3.5  	108         	85.286333	27.683891	3167  	-5.9
276                     	691.4                  	-3.6 	84                      	3.5  	108         	85.286299	27.683903	3175  	-5.9
277                     	690.7                  	-3.6 	84                      	3.5  	108         	85.286264	27.683915	3182  	-6.0
278                     	690.1                  	-3.7 	84                      	3.5  	108         	85.286229	27.683927	3190  	-6.0
279                     	689.4                  	-3.8 	84                      	3.5  	109         	85.286195	27.683939	3197  	-6.0
280                     	688.8                  	-3.8 	84                      	3.5  	109         	85.286160	27.683950	3205  	-6.1
281                     	688.1                  	-3.9 	84                      	3.5  	109         	85.286126	27.683962	3212  	-6.1
282                     	687.5                  	-4.0 	85                      	3.6  	109         	85.286091	27.683974	3220  	-6.2
283                     	686.8                  	-4.0 	85                      	3.6  	109         	85.286057	27.683986	3227  	-6.2
284                     	686.2                  	-4.1 	85                      	3.6  	109         	85.286022	27.683998	3234  	-6.2
285                     	685.5                  	-4.2 	85                      	3.6  	110         	85.285988	27.684009	3242  	-6.3
286                     	684.9                  	-4.2 	85                      	3.6  	110         	85.285953	27.684021	3249  	-6.3
287                     	684.2                  	-4.3 	85                      	3.6  	110         	85.285919	27.684033	3257  	-6.4
288                     	683.6                  	-4.4 	86                      	3.6  	110         	85.285884	27.684045	3264  	-6.4
289                     	683.0                  	-4.4 	86                      	3.6  	110         	85.285850	27.684056	3272  	-6.4
290                     	682.4                  	-4.5 	86                      	3.6  	110         	85.285815	27.684068	3279  	-6.5
291                     	681.7                  	-4.5 	86                      	3.6  	111         	85.285781	27.684082	3286  	-6.5
292                     	681.1                  	-4.6 	86                      	3.7  	112         	85.285747	27.684097	3293  	-6.5
293                     	680.5                  	-4.6 	86                      	3.7  	112         	85.285714	27.684112	3300  	-6.6
294                     	679.9                  	-4.7 	86                      	3.7  	113         	85.285680	27.684127	3307  	-6.6
295                     	679.3                  	-4.7 	86                      	3.7  	113         	85.285646	27.684141	3314  	-6.6
296                     	678.7                  	-4.8 	86                      	3.8  	114         	85.285612	27.684156	3321  	-6.7
297                     	678.1                  	-4.8 	86                      	3.8  	114         	85.285579	27.684171	3328  	-6.7
298                     	677.5                  	-4.9 	87                      	3.8  	115         	85.285545	27.684186	3335  	-6.7
299                     	676.9                  	-4.9 	87                      	3.9  	115         	85.285511	27.684201	3342  	-6.8
300                     	676.3                  	-5.0 	87                      	3.9  	116         	85.285478	27.684216	3348  	-6.8
301                     	675.7                  	-5.0 	87                      	3.9  	116         	85.285444	27.684231	3355  	-6.8
302                     	675.1                  	-5.0 	87                      	4.0  	117         	85.285410	27.684245	3362  	-6.9
